日期,股票代碼,名稱,外資及陸資(不含外資自營商)-買進股數,外資及陸資(不含外資自營商)-賣出股數,外資及陸資(不含外資自營商)-買賣超股數,外資自營商-買進股數,外資自營商-賣出股數,外資自營商-買賣超股數,外資及陸資-買進股數,外資及陸資-賣出股數,外資及陸資-買賣超股數,投信-買進股數,投信-賣出股數,投信-買賣超股數,自營商(自行買賣)-買進股數,自營商(自行買賣)-賣出股數,自營商(自行買賣)-買賣超股數,自營商(避險)-買進股數,自營商(避險)-賣出股數,自營商(避險)-買賣超股數,自營商-買進股數,自營商-賣出股數,自營商-買賣超股數,三大法人買賣超股數合計,null
113/07/01,3207,耀勝,"232,000","74,030","157,970",0,0,0,"232,000","74,030","157,970",0,0,0,"2,000","1,000","1,000","30,033","8,546","21,487","32,033","9,546","22,487","180,457",28
113/07/01,3211,順達,"1,669,000","1,227,000","442,000",0,0,0,"1,669,000","1,227,000","442,000","731,000",0,"731,000","11,935","2,169","9,766","124,455","92,500","31,955","136,390","94,669","41,721","1,214,721",25
113/07/01,3213,茂訊,"106,000","496,000","-390,000",0,0,0,"106,000","496,000","-390,000",0,0,0,"18,000",0,"18,000","4,000","7,701","-3,701","22,000","7,701","14,299","-375,701",25
113/07/01,3217,優群,"181,000","313,000","-132,000",0,0,0,"181,000","313,000","-132,000","176,000",0,"176,000","1,000","3,000","-2,000","16,642","15,571","1,071","17,642","18,571",-929,"43,071",28
113/07/01,3218,大學光,"44,000","27,000","17,000",0,0,0,"44,000","27,000","17,000",0,0,0,0,0,0,0,883,-883,0,883,-883,"16,117",22
113/07/01,3219,倚強科,"1,000",0,"1,000",0,0,0,"1,000",0,"1,000",0,0,0,0,0,0,0,"10,000","-10,000",0,"10,000","-10,000","-9,000",31
113/07/01,3221,台嘉碩,"93,000","21,000","72,000",0,0,0,"93,000","21,000","72,000",0,0,0,0,0,0,0,0,0,0,0,0,"72,000",27
113/07/01,3224,三顧,"309,000","350,000","-41,000",0,0,0,"309,000","350,000","-41,000",0,0,0,0,0,0,0,0,0,0,0,0,"-41,000",29
113/07/01,3227,原相,"268,002","469,720","-201,718",0,0,0,"268,002","469,720","-201,718",0,0,0,"19,000","68,000","-49,000","4,000","61,063","-57,063","23,000","129,063","-106,063","-307,781",24
113/07/01,3228,金麗科,"57,000","29,000","28,000",0,0,0,"57,000","29,000","28,000",0,0,0,0,"6,000","-6,000","304,157","2,820","301,337","304,157","8,820","295,337","323,337",24
113/07/01,3230,錦明,"307,000","20,000","287,000",0,0,0,"307,000","20,000","287,000",0,0,0,0,0,0,"2,000","2,000",0,"2,000","2,000",0,"287,000",26
113/07/01,3232,昱捷,"5,000","16,000","-11,000",0,0,0,"5,000","16,000","-11,000",0,0,0,0,0,0,0,0,0,0,0,0,"-11,000",29
113/07/01,3234,光環,"76,100","42,000","34,100",0,0,0,"76,100","42,000","34,100",0,0,0,0,0,0,0,0,0,0,0,0,"34,100",27
113/07/01,3236,千如,"3,000","16,000","-13,000",0,0,0,"3,000","16,000","-13,000",0,0,0,0,0,0,0,0,0,0,0,0,"-13,000",28
113/07/01,3252,海灣,"3,000","3,000",0,0,0,0,"3,000","3,000",0,0,0,0,0,0,0,0,89,-89,0,89,-89,-89,16
113/07/01,3259,鑫創,"1,000","4,000","-3,000",0,0,0,"1,000","4,000","-3,000",0,0,0,0,"62,000","-62,000",0,0,0,0,"62,000","-62,000","-65,000",24
113/07/01,3260,威剛,"1,524,150","1,224,000","300,150",0,0,0,"1,524,150","1,224,000","300,150","2,500,000",0,"2,500,000","55,000","2,000","53,000","119,175","127,939","-8,764","174,175","129,939","44,236","2,844,386",24
113/07/01,3264,欣銓,"1,740,000","988,000","752,000",0,0,0,"1,740,000","988,000","752,000","100,000","1,260,000","-1,160,000","4,000","746,006","-742,006","197,000","12,467","184,533","201,000","758,473","-557,473","-965,473",24
113/07/01,3265,台星科,"140,000","486,000","-346,000",0,0,0,"140,000","486,000","-346,000",0,0,0,0,0,0,"10,000","45,179","-35,179","10,000","45,179","-35,179","-381,179",24
113/07/01,3268,海德威,"66,000","47,000","19,000",0,0,0,"66,000","47,000","19,000",0,0,0,0,0,0,0,0,0,0,0,0,"19,000",24
113/07/01,3272,東碩,"3,000","7,000","-4,000",0,0,0,"3,000","7,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",25
113/07/01,3276,宇環,"33,000","24,000","9,000",0,0,0,"33,000","24,000","9,000",0,0,0,0,0,0,0,0,0,0,0,0,"9,000",28
113/07/01,3284,太普高,"222,000","42,000","180,000",0,0,0,"222,000","42,000","180,000",0,0,0,0,0,0,0,0,0,0,0,0,"180,000",20
113/07/01,3285,微端,"104,000","110,000","-6,000",0,0,0,"104,000","110,000","-6,000",0,0,0,"29,000",0,"29,000",0,0,0,"29,000",0,"29,000","23,000",31
113/07/01,3287,廣寰科,"103,000","135,000","-32,000",0,0,0,"103,000","135,000","-32,000",0,0,0,0,0,0,"2,000","1,759",241,"2,000","1,759",241,"-31,759",25
113/07/01,3288,點晶,"7,000","2,000","5,000",0,0,0,"7,000","2,000","5,000",0,0,0,0,0,0,0,0,0,0,0,0,"5,000",28
113/07/01,3289,宜特,"1,476,000","1,576,130","-100,130",0,0,0,"1,476,000","1,576,130","-100,130","126,000","65,000","61,000","31,000","20,000","11,000","127,000","103,364","23,636","158,000","123,364","34,636","-4,494",31
113/07/01,3290,東浦,"50,000","100,000","-50,000",0,0,0,"50,000","100,000","-50,000",0,0,0,"16,000",0,"16,000","131,000",0,"131,000","147,000",0,"147,000","97,000",28
113/07/01,3293,鈊象,"437,220","493,200","-55,980",0,0,0,"437,220","493,200","-55,980","59,000","104,000","-45,000","11,217","26,520","-15,303","42,327","72,006","-29,679","53,544","98,526","-44,982","-145,962",32
113/07/01,3294,英濟,"92,000","244,000","-152,000",0,0,0,"92,000","244,000","-152,000",0,0,0,0,0,0,0,0,0,0,0,0,"-152,000",28
113/07/01,3297,杭特,"15,000",0,"15,000",0,0,0,"15,000",0,"15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000",26
113/07/01,3303,岱稜,"442,041","515,000","-72,959",0,0,0,"442,041","515,000","-72,959",0,0,0,"10,000",0,"10,000","15,000",843,"14,157","25,000",843,"24,157","-48,802",31
113/07/01,3306,鼎天,"89,000","306,000","-217,000",0,0,0,"89,000","306,000","-217,000",0,0,0,0,0,0,0,0,0,0,0,0,"-217,000",27
113/07/01,3310,佳穎,0,"4,000","-4,000",0,0,0,0,"4,000","-4,000",0,0,0,0,0,0,0,0,0,0,0,0,"-4,000",28
113/07/01,3313,斐成,"60,000","24,000","36,000",0,0,0,"60,000","24,000","36,000",0,0,0,0,0,0,1,389,-388,1,389,-388,"35,612",20
113/07/01,3317,尼克森,"23,000","16,000","7,000",0,0,0,"23,000","16,000","7,000",0,0,0,0,0,0,"2,000",819,"1,181","2,000",819,"1,181","8,181",24
113/07/01,3322,建舜電,"123,000","39,000","84,000",0,0,0,"123,000","39,000","84,000",0,0,0,0,0,0,0,0,0,0,0,0,"84,000",28
113/07/01,3323,加百裕,"29,000","14,000","15,000",0,0,0,"29,000","14,000","15,000",0,0,0,0,0,0,0,0,0,0,0,0,"15,000",25
113/07/01,3324,雙鴻,"2,123,000","1,453,025","669,975",0,0,0,"2,123,000","1,453,025","669,975","356,000","4,000","352,000","187,993","110,000","77,993","91,718","149,956","-58,238","279,711","259,956","19,755","1,041,730",31
113/07/01,3325,旭品,"45,000","237,000","-192,000",0,0,0,"45,000","237,000","-192,000",0,0,0,0,0,0,0,0,0,0,0,0,"-192,000",25
113/07/01,3339,泰谷,"219,000","520,000","-301,000",0,0,0,"219,000","520,000","-301,000",0,0,0,0,0,0,0,0,0,0,0,0,"-301,000",26
113/07/01,3349,寶德,0,"1,000","-1,000",0,0,0,0,"1,000","-1,000",0,0,0,0,0,0,0,0,0,0,0,0,"-1,000",25
113/07/01,3354,律勝,"83,000","44,000","39,000",0,0,0,"83,000","44,000","39,000",0,0,0,0,0,0,"1,000","1,021",-21,"1,000","1,021",-21,"38,979",28
113/07/01,3357,臺慶科,"91,000","79,000","12,000",0,0,0,"91,000","79,000","12,000","1,485",0,"1,485",0,0,0,"10,000","13,001","-3,001","10,000","13,001","-3,001","10,484",28
113/07/01,3360,尚立,"79,000","36,000","43,000",0,0,0,"79,000","36,000","43,000",0,0,0,0,0,0,0,0,0,0,0,0,"43,000",29
113/07/01,3362,先進光,"1,062,000","1,610,000","-548,000",0,0,0,"1,062,000","1,610,000","-548,000",0,0,0,"6,000","21,000","-15,000","80,493","30,548","49,945","86,493","51,548","34,945","-513,055",26
113/07/01,3363,上詮,"108,000","12,000","96,000",0,0,0,"108,000","12,000","96,000",0,0,0,"33,000",0,"33,000","6,000","1,000","5,000","39,000","1,000","38,000","134,000",27
113/07/01,3372,典範,"685,000","1,049,000","-364,000",0,0,0,"685,000","1,049,000","-364,000",0,0,0,0,0,0,"5,000","4,994",6,"5,000","4,994",6,"-363,994",24
113/07/01,3373,熱映,"17,000","32,000","-15,000",0,0,0,"17,000","32,000","-15,000",0,0,0,0,0,0,0,0,0,0,0,0,"-15,000",31
113/07/01,3374,精材,"676,300","1,083,000","-406,700",0,0,0,"676,300","1,083,000","-406,700","6,000","1,000","5,000","109,000","58,000","51,000","34,798","107,413","-72,615","143,798","165,413","-21,615","-423,315",24
113/07/01,3379,彬台,"1,000","1,000",0,0,0,0,"1,000","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,05
113/07/01,3388,崇越電,"16,000","14,000","2,000",0,0,0,"16,000","14,000","2,000",0,0,0,0,0,0,"3,000",16,"2,984","3,000",16,"2,984","4,984",28
113/07/01,3390,旭軟,"108,000","106,000","2,000",0,0,0,"108,000","106,000","2,000",0,0,0,0,0,0,0,0,0,0,0,0,"2,000",28
113/07/01,3402,漢科,"1,399,000","1,694,000","-295,000",0,0,0,"1,399,000","1,694,000","-295,000",0,0,0,0,0,0,"107,908","26,673","81,235","107,908","26,673","81,235","-213,765",31
