時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
09:06:25,"23,055.58","20,133.67","20,523.24","15,900.23",161.75,"2,372.06",150.77,662.34,422.93,111.75,141.97,177.11,77.06,47.04,329.39,135.60,284.69,412.15,"1,242.98",632.24,263.44,41.77,162.30,235.31,258.58,197.48,172.92,583.54,198.77,121.84,"2,113.39",316.68,72.71,129.08,68.59,104.51,143.28,376.47
09:06:30,"23,055.66","20,133.56","20,523.09","15,899.38",161.75,"2,372.06",150.77,662.10,422.92,111.74,141.92,177.11,77.01,47.04,329.51,135.60,284.69,412.20,"1,242.99",632.26,263.43,41.78,162.30,235.27,258.60,197.48,172.93,583.47,198.75,121.84,"2,113.56",316.68,72.71,129.07,68.59,104.52,143.28,376.47
09:06:35,"23,015.70","20,094.54","20,523.99","15,900.58",161.75,"2,372.49",150.86,662.50,422.92,111.74,141.89,177.14,76.98,47.04,329.39,135.47,284.69,412.22,"1,239.85",629.82,263.37,41.78,162.30,235.39,258.57,197.24,172.94,583.48,198.75,121.84,"2,113.53",316.68,72.71,129.07,68.60,104.55,143.28,376.72
09:06:40,"23,018.84","20,096.92","20,528.54","15,903.53",161.88,"2,373.88",150.93,662.52,423.05,111.74,141.85,177.09,76.95,47.25,329.39,135.58,284.69,412.22,"1,239.97",629.82,263.49,41.78,162.43,235.39,258.87,197.24,172.94,583.54,198.74,121.84,"2,114.14",316.68,72.71,129.05,68.60,104.61,143.30,376.66
09:06:45,"23,017.21","20,095.79","20,530.96","15,908.01",162.06,"2,373.95",150.93,663.06,423.24,111.71,141.88,177.20,76.95,47.25,329.39,135.60,284.74,412.26,"1,239.78",629.82,263.37,41.78,162.43,235.46,259.13,197.24,172.61,583.85,198.78,121.87,"2,113.73",316.74,72.71,129.08,68.60,104.71,143.30,376.74
09:06:50,"23,020.18","20,098.40","20,533.35","15,909.81",162.07,"2,373.95",150.93,662.94,423.53,111.63,141.85,177.20,76.92,47.25,329.39,135.75,284.92,412.18,"1,239.94",629.82,263.38,41.76,162.45,235.47,258.96,197.24,172.93,583.95,198.76,121.86,"2,113.99",316.75,72.71,129.08,68.73,104.71,143.32,376.73
09:06:55,"23,061.16","20,138.38","20,539.45","15,916.82",162.07,"2,373.66",151.55,662.96,423.61,111.78,141.91,177.26,76.95,47.25,329.39,135.63,284.86,412.37,"1,242.97",632.27,263.39,41.75,162.44,235.49,258.95,197.24,172.63,583.83,198.92,121.86,"2,114.04",316.76,72.71,129.08,68.73,104.70,143.32,376.78
09:07:00,"23,024.61","20,102.66","20,540.92","15,918.55",161.89,"2,373.66",151.70,663.09,423.64,111.70,141.90,177.25,76.95,47.25,329.39,135.88,284.86,412.39,"1,240.08",629.94,263.28,41.76,162.45,235.50,258.98,197.24,172.95,583.78,198.80,121.86,"2,114.04",316.75,72.82,129.05,68.74,104.66,143.33,376.81
09:07:05,"23,063.87","20,141.09","20,539.88","15,917.53",161.89,"2,373.70",151.57,662.11,423.50,111.82,141.89,177.23,76.95,47.25,329.39,135.87,284.86,412.70,"1,243.17",632.27,263.39,41.76,162.44,235.55,258.92,197.24,172.96,583.88,198.82,121.86,"2,113.99",316.75,72.82,129.05,68.74,104.66,143.34,376.84
09:07:10,"23,025.89","20,104.43","20,543.74","15,923.66",161.89,"2,373.70",151.61,661.99,423.69,111.82,141.92,177.29,76.96,47.25,329.39,135.92,284.86,412.74,"1,240.11",629.79,263.39,41.76,162.70,235.66,258.92,197.24,172.97,583.88,199.09,121.86,"2,113.59",316.76,73.06,129.09,68.74,104.66,143.34,376.80
09:07:15,"23,066.86","20,144.26","20,543.24","15,922.37",161.89,"2,374.58",151.81,661.99,423.80,111.74,141.87,177.28,76.92,47.25,329.39,135.96,284.71,412.69,"1,243.32",632.32,263.30,41.76,162.68,235.60,258.95,197.24,172.96,583.92,198.81,121.86,"2,113.77",316.75,73.06,129.05,68.73,104.63,143.34,376.82
09:07:20,"23,022.91","20,101.36","20,543.16","15,922.43",161.89,"2,374.58",151.81,662.10,423.69,111.71,141.93,177.34,76.95,47.25,329.27,135.98,284.69,412.62,"1,239.89",629.68,263.29,41.75,162.70,235.63,258.92,197.24,172.94,583.86,198.77,121.86,"2,113.73",316.78,73.06,129.12,68.74,104.65,143.34,376.91
09:07:25,"23,064.74","20,141.78","20,544.43","15,922.34",162.07,"2,374.58",151.80,662.38,423.72,111.82,141.91,177.27,76.95,47.25,329.27,135.97,284.69,412.66,"1,243.12",632.28,263.29,41.78,162.71,235.61,258.94,197.24,172.63,583.70,198.80,121.87,"2,114.14",316.78,73.06,129.12,68.74,104.65,142.80,376.78
09:07:30,"23,025.57","20,102.79","20,544.94","15,920.44",162.07,"2,374.58",151.70,662.80,423.66,111.71,141.86,177.25,76.92,47.35,329.53,135.97,284.69,412.65,"1,240.05",629.86,263.42,41.79,162.33,235.60,258.95,197.24,172.94,583.59,198.73,121.87,"2,114.77",316.82,73.06,129.01,68.74,104.65,142.80,376.83
09:07:35,"23,020.10","20,098.21","20,543.90","15,921.88",162.07,"2,374.58",151.76,662.35,423.98,111.82,141.87,177.27,76.92,47.23,329.41,135.99,284.69,412.58,"1,239.65",629.71,263.35,41.76,162.33,235.57,258.98,197.23,172.67,583.43,198.70,121.87,"2,114.09",316.82,73.06,128.97,68.74,104.66,142.80,377.12
09:07:40,"23,024.22","20,102.70","20,541.70","15,920.95",162.07,"2,374.58",151.73,662.35,423.87,111.74,141.88,177.29,76.92,47.23,329.41,135.99,284.69,412.60,"1,240.03",629.81,263.30,41.76,162.60,235.58,258.95,197.23,173.00,583.48,198.85,121.87,"2,113.67",316.82,72.94,128.97,68.74,104.68,142.80,376.84
09:07:45,"23,065.72","20,142.95","20,541.68","15,919.84",162.07,"2,374.58",151.72,662.08,423.73,111.65,141.85,177.28,76.89,47.23,329.41,135.86,284.74,412.62,"1,243.27",632.26,263.29,41.77,162.71,235.59,259.02,197.23,172.98,583.43,198.85,121.87,"2,113.94",316.75,72.94,128.94,68.74,104.70,143.00,377.11
09:07:50,"23,060.88","20,138.22","20,541.23","15,919.32",162.01,"2,374.65",151.73,661.81,423.72,111.65,141.85,177.30,76.89,47.23,329.53,135.91,284.74,412.62,"1,242.90",632.04,263.16,41.74,162.71,235.62,258.99,197.23,172.98,583.34,198.84,121.87,"2,113.94",316.75,72.94,128.90,68.73,104.67,143.00,377.10
09:07:55,"23,021.91","20,100.53","20,539.01","15,918.05",162.01,"2,374.65",151.72,661.81,423.57,111.59,141.88,177.31,76.92,47.23,329.41,135.90,284.77,412.62,"1,239.93",629.76,263.20,41.75,162.76,235.52,258.86,197.19,172.97,583.25,198.86,121.87,"2,113.60",316.75,72.94,128.89,68.74,104.70,143.00,376.81
09:08:00,"23,058.82","20,136.98","20,538.45","15,918.70",162.01,"2,374.65",151.81,661.83,423.60,111.55,141.84,177.29,76.89,47.23,329.41,135.90,284.77,412.69,"1,242.82",632.04,263.17,41.75,162.71,235.45,258.72,197.19,172.96,583.31,198.80,121.87,"2,113.27",316.74,72.94,128.85,68.74,104.70,143.00,377.03
09:08:05,"23,018.73","20,096.91","20,541.18","15,918.80",162.01,"2,374.73",151.63,661.57,423.65,111.55,141.86,177.39,76.87,47.22,329.41,136.00,284.80,412.65,"1,239.62",629.57,263.17,41.74,162.76,235.44,258.66,197.19,172.96,583.32,198.94,121.81,"2,114.06",316.75,72.94,128.82,68.73,104.69,142.81,377.03
09:08:10,"23,056.52","20,133.62","20,541.59","15,918.53",161.88,"2,376.25",151.88,662.32,423.44,111.71,141.84,177.31,76.88,47.22,329.41,135.96,284.88,412.61,"1,242.56",631.84,263.18,41.73,162.74,235.43,258.61,197.19,172.96,583.09,198.71,121.86,"2,114.25",316.78,73.06,128.77,68.73,104.66,142.81,376.76
09:08:15,"23,057.18","20,133.76","20,542.75","15,918.14",161.91,"2,376.10",151.74,662.31,423.18,111.66,141.88,177.33,76.91,47.22,329.53,136.09,284.93,412.59,"1,242.58",631.86,263.26,41.74,162.65,235.41,258.37,197.19,172.97,583.13,198.73,121.86,"2,114.70",316.78,73.06,128.80,68.73,104.66,142.81,376.78
09:08:20,"23,059.49","20,136.47","20,542.87","15,919.89",161.91,"2,374.63",151.89,662.45,423.28,111.67,141.87,177.29,76.91,47.22,329.53,135.97,284.93,412.59,"1,242.75",632.00,263.18,41.76,162.67,235.46,258.30,197.19,172.96,583.13,198.80,121.86,"2,114.29",316.78,73.06,128.76,68.73,104.68,142.81,377.08
09:08:25,"23,059.71","20,136.42","20,542.78","15,918.86",161.91,"2,374.63",151.80,662.44,423.41,111.66,141.88,177.31,76.92,47.22,329.68,135.95,284.93,412.63,"1,242.77",631.98,263.27,41.76,162.68,235.44,258.43,197.19,172.97,583.14,198.70,121.86,"2,114.52",316.78,73.06,128.88,68.73,104.66,142.81,377.08
09:08:30,"23,058.08","20,135.09","20,542.02","15,918.89",161.79,"2,374.21",151.91,662.07,423.48,111.66,141.87,177.28,76.92,47.23,329.68,135.96,284.97,412.60,"1,242.67",632.03,263.16,41.75,162.41,235.40,258.43,197.19,172.98,583.16,198.71,121.86,"2,114.29",316.77,73.06,128.77,68.73,104.66,142.80,377.08
09:08:35,"23,018.79","20,096.84","20,541.82","15,919.14",161.79,"2,374.21",151.99,662.07,423.54,111.65,141.92,177.27,76.97,47.24,329.98,135.94,284.94,412.60,"1,239.61",629.58,263.11,41.75,162.74,235.44,258.48,197.19,172.98,583.09,198.68,121.86,"2,114.16",316.78,73.06,128.73,68.74,104.71,142.80,376.79
09:08:40,"23,016.45","20,095.37","20,542.70","15,923.02",161.79,"2,374.21",152.04,662.07,423.74,111.65,141.93,177.29,76.97,47.24,329.98,135.94,285.09,412.60,"1,239.40",629.43,263.08,41.77,162.73,235.43,258.47,197.20,172.97,583.08,198.82,121.86,"2,113.45",316.78,73.18,128.77,68.81,104.71,142.79,376.79
09:08:45,"23,014.10","20,092.93","20,542.73","15,922.57",161.79,"2,374.21",152.12,661.95,423.64,111.69,141.95,177.36,76.97,47.24,329.98,135.94,285.09,412.71,"1,239.22",629.44,263.18,41.77,162.58,235.42,258.41,197.20,172.66,583.13,198.69,121.87,"2,113.57",316.78,73.18,128.73,68.81,104.71,142.84,376.76
09:08:50,"23,059.10","20,136.67","20,543.04","15,922.10",161.79,"2,374.21",152.03,661.68,423.69,111.77,141.95,177.37,76.97,47.22,329.98,135.93,285.13,412.71,"1,242.72",632.02,263.18,41.77,162.58,235.35,258.41,197.20,172.98,583.14,198.63,121.90,"2,113.78",316.78,73.18,128.69,68.81,104.68,143.03,376.99
09:08:55,"23,057.53","20,135.40","20,540.92","15,920.51",161.79,"2,374.43",152.06,661.45,423.61,111.69,141.98,177.33,77.00,47.22,329.98,135.94,285.13,412.70,"1,242.65",632.00,263.10,41.76,162.59,235.37,258.34,197.20,172.98,583.18,198.62,121.90,"2,113.55",316.78,73.06,128.72,68.81,104.64,143.03,376.94
09:09:00,"23,056.78","20,133.99","20,543.90","15,921.70",161.79,"2,374.43",152.15,661.45,423.66,111.68,141.99,177.40,76.99,47.22,329.83,135.96,285.17,412.71,"1,242.51",632.01,263.13,41.77,162.55,235.36,258.35,197.20,172.67,583.13,198.69,121.90,"2,114.14",316.78,73.06,128.69,68.81,104.74,142.85,376.65
09:09:05,"23,059.31","20,136.85","20,544.52","15,923.79",161.92,"2,374.43",152.20,661.45,423.54,111.68,142.02,177.49,76.99,47.22,329.83,135.96,285.13,412.74,"1,242.69",632.01,263.11,41.77,162.58,235.40,258.33,197.20,172.99,583.17,198.83,121.92,"2,113.80",316.79,73.06,128.70,68.80,104.75,142.85,376.60
09:09:10,"23,058.32","20,135.67","20,542.42","15,920.55",161.92,"2,374.43",152.15,661.46,423.53,111.72,142.06,177.51,77.02,47.22,329.83,135.96,285.17,412.63,"1,242.67",631.98,263.08,41.76,162.59,235.42,258.56,197.20,172.99,582.98,198.60,121.92,"2,113.99",316.79,73.06,128.70,68.60,104.78,142.84,376.50
09:09:15,"23,056.65","20,133.84","20,543.67","15,921.33",161.79,"2,374.43",152.15,661.46,423.44,111.72,142.05,177.48,77.02,47.23,329.71,135.97,285.17,412.64,"1,242.51",631.99,263.15,41.79,162.61,235.32,258.54,197.20,172.67,582.91,198.75,121.89,"2,114.16",316.79,73.06,128.73,68.60,104.80,142.84,376.51
09:09:20,"23,016.47","20,093.99","20,545.96","15,921.97",161.66,"2,374.43",152.14,661.46,423.28,111.75,142.06,177.51,77.02,47.23,329.71,135.98,285.13,412.62,"1,239.31",629.54,263.16,41.74,162.65,235.30,258.57,197.20,172.67,582.96,198.80,121.89,"2,114.69",316.79,73.17,128.70,68.61,104.80,142.84,376.49
09:09:25,"23,057.26","20,134.49","20,544.20","15,922.16",161.66,"2,374.43",152.14,661.46,423.23,111.58,142.08,177.54,77.02,47.24,329.71,135.99,285.13,412.63,"1,242.54",631.98,263.23,41.74,162.34,235.30,258.57,197.20,172.96,582.95,198.83,121.89,"2,114.11",316.81,73.17,128.70,68.61,104.86,142.84,376.47
09:09:30,"23,054.93","20,132.21","20,545.86","15,924.06",161.66,"2,373.21",152.10,661.58,423.22,111.57,142.08,177.52,77.04,47.24,330.00,136.01,285.13,412.60,"1,242.32",631.92,263.19,41.73,162.50,235.23,258.58,197.20,172.64,583.00,198.82,121.92,"2,114.13",316.81,73.17,128.69,68.61,104.92,142.84,377.06
09:09:35,"23,053.71","20,130.81","20,547.81","15,925.67",161.66,"2,373.24",152.10,661.57,423.08,111.89,142.08,177.51,77.04,47.24,330.33,135.98,285.09,412.60,"1,242.17",631.80,263.21,41.74,162.50,235.21,258.58,197.20,172.64,583.09,198.85,121.88,"2,114.30",317.11,73.17,128.69,68.61,104.94,142.84,377.16
09:09:40,"23,017.28","20,095.67","20,545.00","15,923.95",161.66,"2,373.24",152.10,661.57,422.88,111.89,142.10,177.55,77.05,47.24,330.33,135.97,285.09,412.62,"1,239.40",629.54,263.07,41.74,162.63,235.28,258.58,197.20,172.95,583.04,198.70,121.88,"2,113.90",317.12,73.16,128.69,68.61,104.96,142.84,377.25
09:09:45,"23,017.33","20,096.06","20,543.51","15,923.36",161.66,"2,373.24",152.15,661.85,422.93,111.89,142.03,177.49,77.00,47.24,330.45,135.97,285.09,412.61,"1,239.45",629.50,263.20,41.73,162.63,235.36,258.61,197.20,172.95,583.02,198.62,121.88,"2,113.60",317.12,73.16,128.65,68.61,104.95,142.84,377.26
09:09:50,"23,018.45","20,096.71","20,546.04","15,924.84",161.79,"2,373.24",152.10,662.12,423.10,111.97,142.03,177.50,77.00,47.24,330.45,135.97,285.09,412.47,"1,239.47",629.55,263.11,41.74,162.63,235.34,258.61,197.21,172.96,582.96,198.78,121.91,"2,113.98",317.12,73.16,128.65,68.61,104.98,142.84,376.96
09:09:55,"23,054.99","20,132.84","20,542.22","15,921.77",161.79,"2,371.79",152.04,661.86,423.07,111.98,142.02,177.47,76.99,47.24,330.45,135.98,285.09,412.45,"1,242.42",632.01,263.07,41.74,162.57,235.26,258.61,197.21,172.63,583.04,198.39,121.91,"2,113.62",317.11,73.28,128.65,68.61,104.99,142.84,377.28
09:10:00,"23,055.74","20,132.44","20,545.72","15,921.96",161.79,"2,371.75",152.09,661.94,423.00,111.98,142.01,177.42,77.00,47.26,330.34,135.98,285.09,412.45,"1,242.38",632.01,262.98,41.74,162.60,235.26,258.48,197.21,172.63,583.01,198.52,121.91,"2,114.62",317.11,73.16,128.61,68.61,104.99,142.83,377.28
09:10:05,"23,019.12","20,096.91","20,542.82","15,919.41",161.79,"2,371.75",152.04,661.62,423.00,111.74,142.04,177.54,77.00,47.25,330.45,135.98,285.14,411.75,"1,239.61",629.71,263.10,41.73,162.55,235.32,258.49,197.21,172.94,582.89,198.43,121.91,"2,114.39",317.11,73.16,128.61,68.61,104.98,142.83,377.73
09:10:10,"23,017.09","20,095.25","20,543.21","15,921.03",161.80,"2,370.30",152.10,661.55,422.98,111.80,142.05,177.57,76.99,47.25,330.45,136.10,285.57,411.76,"1,239.44",629.64,262.96,41.72,162.57,235.25,258.56,197.21,172.93,583.00,198.36,121.91,"2,114.10",317.11,73.16,128.62,68.61,105.04,142.46,378.07
09:10:15,"23,057.71","20,134.77","20,543.06","15,920.25",161.80,"2,370.30",152.02,661.71,422.83,111.80,142.05,177.55,76.99,47.25,330.45,136.11,285.48,411.78,"1,242.61",632.14,262.97,41.69,162.57,235.12,258.59,197.15,172.94,583.03,198.25,122.00,"2,114.25",317.11,73.16,128.65,68.61,105.06,142.46,378.36
09:10:20,"23,056.37","20,133.80","20,545.01","15,923.71",161.80,"2,370.00",152.07,661.71,422.92,111.81,142.06,177.58,77.00,47.25,330.45,136.14,285.48,411.79,"1,242.45",632.01,263.08,41.70,162.58,235.02,258.57,197.15,172.93,583.04,198.54,122.01,"2,113.96",316.74,73.16,128.65,68.61,105.09,142.46,378.36
09:10:25,"23,058.55","20,135.25","20,546.15","15,922.71",161.80,"2,370.00",152.02,661.71,422.93,111.81,142.05,177.55,77.00,47.25,330.31,136.14,285.48,411.77,"1,242.59",632.11,263.12,41.69,162.57,235.02,258.55,197.15,172.93,582.98,198.43,122.01,"2,114.56",316.74,73.16,128.58,68.61,105.09,142.45,378.66
09:10:30,"23,016.85","20,094.65","20,544.55","15,921.32",161.83,"2,371.45",152.07,661.71,422.91,111.81,142.03,177.54,76.98,47.25,330.31,136.01,285.48,411.76,"1,239.38",629.67,263.02,41.70,162.62,235.01,258.48,197.15,172.92,582.84,198.34,122.01,"2,114.43",316.74,73.16,128.65,68.59,105.07,142.44,378.64
09:10:35,"23,055.64","20,132.36","20,544.24","15,920.29",161.90,"2,371.51",152.01,661.71,423.00,111.81,142.04,177.59,76.97,47.25,330.43,136.01,285.48,411.74,"1,242.41",632.13,263.00,41.70,162.61,235.05,258.48,197.15,172.59,582.67,198.20,122.01,"2,114.60",316.74,73.16,128.65,68.59,105.09,142.44,378.71
09:10:40,"23,055.93","20,133.21","20,543.45","15,921.33",161.90,"2,371.51",152.06,661.71,422.97,111.81,142.03,177.57,76.97,47.25,330.43,136.01,285.48,411.72,"1,242.46",632.13,262.82,41.69,162.50,235.05,258.51,197.15,172.91,582.60,198.39,122.01,"2,114.10",316.78,73.16,128.69,68.59,105.10,142.44,378.42
09:10:45,"23,014.12","20,094.05","20,537.23","15,919.88",161.90,"2,371.51",152.05,661.71,422.99,111.78,142.04,177.58,76.98,47.25,330.19,136.03,285.48,411.72,"1,239.37",629.68,263.02,41.69,162.50,235.09,258.50,197.15,172.91,582.55,198.25,122.01,"2,112.60",316.78,73.16,128.72,68.59,105.09,142.39,378.43
09:10:50,"23,050.54","20,129.57","20,536.26","15,918.51",161.90,"2,370.06",152.05,661.71,423.16,111.78,142.03,177.56,76.98,47.25,330.07,136.00,285.47,411.72,"1,242.23",632.14,262.88,41.67,162.36,235.01,258.50,197.15,172.59,582.54,198.24,122.00,"2,112.66",316.78,73.16,128.72,68.59,105.11,142.39,378.13
09:10:55,"23,013.08","20,093.17","20,535.08","15,917.81",161.90,"2,370.14",152.05,661.71,423.16,111.78,142.03,177.57,76.97,47.25,330.07,136.02,285.47,411.74,"1,239.34",629.69,262.97,41.68,162.58,235.00,258.48,197.15,172.90,582.36,198.23,122.00,"2,112.48",316.78,73.16,128.80,68.59,105.06,142.39,378.06
09:11:00,"23,012.08","20,092.44","20,534.86","15,918.43",161.90,"2,370.14",152.05,661.70,423.24,111.81,142.00,177.50,76.97,47.26,330.07,135.99,285.47,411.73,"1,239.27",629.70,262.78,41.68,162.57,235.00,258.48,197.15,172.90,582.40,198.22,122.00,"2,112.26",316.46,73.16,128.76,68.59,105.08,142.37,378.45
09:11:05,"23,054.47","20,133.95","20,534.23","15,917.98",161.90,"2,370.14",151.94,661.68,423.52,111.81,142.00,177.47,76.97,47.26,330.07,136.01,285.47,411.73,"1,242.59",632.25,262.73,41.68,162.56,235.08,258.49,197.15,172.91,582.41,198.25,122.00,"2,112.19",316.49,73.16,128.75,68.59,105.08,142.36,378.16
09:11:10,"23,012.21","20,092.65","20,533.83","15,917.51",161.90,"2,370.14",151.89,661.94,423.42,111.81,141.98,177.44,76.97,47.25,330.04,135.99,285.47,411.73,"1,239.31",629.69,262.85,41.66,162.56,235.14,258.26,197.15,172.91,582.47,198.25,122.00,"2,112.19",316.49,73.16,128.75,68.59,105.10,142.36,378.18
09:11:15,"23,052.17","20,131.45","20,533.76","15,916.53",161.90,"2,370.02",151.85,661.93,423.31,111.77,141.99,177.46,76.97,47.25,330.16,136.10,285.18,411.73,"1,242.43",632.16,262.72,41.66,162.55,235.04,258.26,197.15,172.92,582.33,198.24,121.99,"2,112.42",316.49,73.16,128.72,68.59,105.10,142.36,378.05
09:11:20,"23,052.58","20,131.33","20,532.59","15,913.36",161.90,"2,370.02",151.86,661.12,423.23,111.77,141.98,177.43,76.97,47.25,330.04,135.98,285.18,411.73,"1,242.49",632.22,262.70,41.65,162.57,235.02,258.29,197.15,172.91,582.36,198.25,121.96,"2,112.87",316.47,73.16,128.64,68.59,105.09,142.36,377.77
09:11:25,"23,010.84","20,091.43","20,529.13","15,912.35",161.90,"2,370.02",151.86,661.24,423.18,111.76,141.99,177.45,76.97,47.25,330.04,135.98,285.47,411.64,"1,239.33",629.73,262.89,41.65,162.57,235.02,258.30,197.15,172.91,582.36,198.22,121.96,"2,112.09",316.47,73.05,128.68,68.59,105.09,142.36,377.80
09:11:30,"23,011.66","20,091.81","20,530.02","15,911.93",161.77,"2,369.59",151.91,660.98,423.43,111.76,141.99,177.45,76.98,47.25,330.04,135.96,285.04,411.58,"1,239.37",629.76,262.86,41.65,162.55,235.05,258.30,197.15,172.90,582.48,198.20,121.96,"2,112.46",316.47,73.05,128.68,68.62,105.09,142.35,377.79
09:11:35,"23,052.95","20,132.16","20,530.65","15,912.68",161.74,"2,369.67",151.91,660.85,423.37,111.73,141.99,177.45,76.98,47.25,330.04,136.08,284.97,411.52,"1,242.57",632.24,262.86,41.66,162.55,235.06,258.10,197.15,172.90,582.38,198.19,121.96,"2,112.46",316.40,73.05,128.68,68.62,105.11,142.35,378.07
09:11:40,"23,011.75","20,091.89","20,530.83","15,912.90",161.73,"2,369.67",151.98,660.85,423.43,111.74,141.99,177.45,76.98,47.25,330.04,135.93,284.97,411.47,"1,239.35",629.77,262.82,41.65,162.55,235.06,258.05,197.15,172.90,582.41,198.19,121.96,"2,112.46",316.39,73.16,128.63,68.62,105.09,142.35,378.02
09:11:45,"23,053.55","20,132.75","20,532.85","15,915.28",161.68,"2,369.91",151.97,660.98,423.48,111.73,141.99,177.45,76.98,47.36,330.04,135.95,284.97,411.40,"1,242.56",632.24,262.83,41.65,162.56,235.07,258.03,197.15,172.89,582.35,198.49,121.96,"2,112.46",316.39,73.16,128.63,68.61,105.12,142.35,377.73
09:11:50,"23,057.08","20,135.50","20,535.50","15,916.01",161.68,"2,369.91",151.90,660.98,423.60,111.65,141.99,177.44,76.98,47.36,330.04,135.94,284.97,411.39,"1,242.76",632.40,262.82,41.66,162.58,235.05,258.03,197.15,172.89,582.33,198.52,121.96,"2,113.07",316.65,73.16,128.63,68.61,105.14,142.35,377.83
09:11:55,"23,015.92","20,095.06","20,536.38","15,916.29",161.68,"2,368.58",151.82,660.98,423.47,111.65,142.02,177.48,76.99,47.36,330.04,135.89,284.93,411.41,"1,239.53",629.91,262.86,41.65,162.55,235.04,257.99,197.15,172.89,582.29,198.68,121.96,"2,113.26",316.57,73.16,128.63,68.61,105.11,142.35,378.12
09:12:00,"23,052.70","20,130.79","20,532.80","15,911.31",161.68,"2,368.58",151.87,660.89,423.46,111.65,142.02,177.49,76.99,47.36,330.04,135.87,284.93,411.41,"1,242.50",632.22,262.81,41.64,162.55,235.05,257.96,197.15,172.89,582.20,198.35,121.96,"2,113.45",316.25,73.16,128.63,68.61,105.07,142.35,377.80
09:12:05,"23,049.54","20,128.40","20,532.00","15,912.79",161.68,"2,368.58",151.87,660.77,423.36,111.64,142.00,177.47,76.98,47.25,330.04,135.85,284.93,411.41,"1,242.27",632.18,262.77,41.63,162.58,235.09,257.99,197.15,172.56,582.39,198.55,121.96,"2,112.83",316.32,73.16,128.64,68.61,105.07,142.36,377.82
