股票代碼,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
5603,陸海,31.86,148.67,113.58,75.05,42.93,5.98,61.03,1.89,193.12,1.27,0.67,7.82,11.16,21.67,11.51,1.93,19.53,50.57,0.15
5604,中連,19.32,111.13,"1,592.95","1,591.42",189.00,203.41,1.79,無,無,0.07,0.06,3.23,3.96,10.28,55.97,0.83,685.25,4.25,-2.93
5609,中菲行,33.13,"1,090.34",269.81,269.81,72.11,8.26,44.18,無,無,39.89,2.27,26.33,16.97,88.02,11.52,7.24,23.88,223.87,-14.60
5701,劍湖山,74.75,73.25,13.50,11.89,-0.01,40.66,8.97,29.38,12.42,0.28,0.21,-0.37,-8.22,-3.36,-8.61,-0.35,無,無,無
5703,亞都麗緻,48.09,93.11,83.23,65.71,"1,001.26",31.09,11.74,48.33,7.55,0.61,0.43,4.63,8.47,6.58,9.87,0.55,41.39,48.02,6.46
5704,老爺知,24.84,188.04,209.82,199.91,0.00,36.92,9.88,81.55,4.47,1.52,0.61,15.49,20.50,34.92,24.78,2.98,64.18,175.40,2.04
5864,致和證,25.81,889.78,308.23,308.13,無,無,無,無,無,無,無,13.31,17.61,28.56,76.30,3.18,無,無,無
5878,台名,31.46,"1,493.32",244.65,243.24,無,7.75,47.09,無,無,18.15,1.00,7.05,10.25,26.70,7.02,2.20,38.48,115.57,-1.01
5902,德記,23.43,"17,792.67",281.26,257.25,397.17,7.67,47.58,14.47,25.22,343.42,1.36,11.24,14.95,23.10,8.23,1.84,65.43,247.74,7.78
5903,全家,88.58,173.72,49.70,28.95,7.22,無,無,9.03,40.42,4.78,1.33,2.62,20.49,87.76,1.70,7.22,30.06,148.92,52.37
5904,寶雅,75.44,196.04,117.78,46.18,19.96,無,無,2.40,152.08,6.28,0.88,10.61,40.78,304.61,11.44,24.41,64.07,137.91,11.53
5905,南仁湖,58.70,303.61,109.46,71.77,6.75,38.41,9.50,0.35,"1,042.85",0.44,0.12,0.20,-0.77,-2.05,-2.44,-0.15,-5.33,-2.57,-3.29
6015,宏遠證,69.33,"6,394.44",128.99,128.86,無,無,無,無,無,無,無,1.41,3.88,5.83,15.24,0.51,無,無,無
6016,康和證,77.85,無,112.81,無,無,無,無,無,無,3.25,0.09,2.64,11.94,18.01,29.33,1.68,無,無,無
6020,大展證,40.22,"2,344.47",211.80,211.73,無,無,無,無,無,2.67,0.08,4.72,7.50,13.60,61.31,1.29,無,無,無
6021,美好證,61.97,無,176.55,無,無,無,無,無,無,1.81,0.08,0.78,2.06,3.16,10.39,0.35,無,無,無
6023,元大期貨,87.12,"2,267.17",112.67,112.66,無,無,無,無,無,5.03,0.03,1.65,13.53,78.86,53.92,6.39,1.68,138.87,5.45
6026,福邦證,55.91,"27,351.43",161.63,161.60,無,無,無,無,無,無,無,5.37,12.09,18.61,46.40,1.61,0.00,142.74,0.00
6404,通訊-KY,40.15,"175,228.57",248.43,226.79,無,2.26,161.50,無,無,566.07,0.08,-152.93,-169.93,-57.71,"-1,839.49",-5.77,-197.16,-194.36,-131.08
6411,晶焱,23.72,382.12,233.54,202.54,222.75,6.36,57.38,3.31,110.27,1.87,0.44,6.29,8.36,43.45,14.15,4.20,44.31,106.38,8.49
6417,韋僑,44.03,158.98,245.80,147.66,"2,230.83",13.98,26.10,2.13,171.36,1.15,0.56,6.88,11.54,49.20,11.90,4.01,44.02,48.36,5.04
6418,詠昇,49.55,142.07,239.61,197.27,441.00,4.79,76.20,4.73,77.16,2.21,0.82,5.86,9.65,14.40,5.76,1.38,38.42,55.70,6.01
6419,京晨科,34.73,"7,012.45",358.82,334.19,17.42,38.22,9.54,22.55,16.18,69.64,0.81,4.22,6.39,16.42,5.62,1.48,63.42,27.66,-2.44
6425,易發,62.57,146.58,121.18,79.28,-1.97,1.96,186.22,2.54,143.70,1.16,0.43,-2.04,-7.60,-18.39,-6.62,-1.58,6.99,13.18,1.40
6432,今展科,39.30,538.19,212.59,178.02,11.82,3.20,114.06,5.21,70.05,7.10,0.86,3.11,4.63,11.52,3.37,1.19,-18.72,96.01,-13.66
6435,大中,35.61,908.30,248.79,113.29,33.93,7.22,50.55,2.33,156.65,12.07,1.04,6.00,9.30,47.15,5.62,4.03,28.79,42.65,4.31
6441,廣錠,32.43,160.41,160.48,95.84,7.91,3.01,121.26,1.38,264.49,0.91,0.35,-3.12,-5.53,-14.44,-10.03,-1.42,-11.80,-21.68,-5.43
6457,紘康,19.58,475.81,506.83,253.47,-77.30,4.53,80.57,1.18,309.32,3.58,0.63,-13.35,-12.92,-44.24,-16.49,-3.20,130.57,48.20,15.42
6461,益得,56.92,112.74,122.21,107.24,-9.06,7.70,47.40,0.35,"1,042.85",0.01,0.01,-11.83,-30.73,-24.60,"-1,307.64",-2.81,0.00,0.00,0.00
6462,神盾,34.79,"4,977.44",151.07,119.59,-17.08,6.79,53.75,2.16,168.98,23.61,0.31,-7.58,-12.36,-145.87,-26.07,-9.97,1.63,-9.97,-3.01
6465,威潤,61.32,175.26,185.13,87.17,-848.30,14.16,25.77,1.28,285.15,1.14,0.46,-9.14,-23.79,-17.76,-21.89,-1.66,9.22,-92.73,3.55
6469,大樹,68.89,170.90,179.67,93.07,15.64,29.11,12.53,4.28,85.28,3.84,1.55,6.82,22.31,74.78,4.13,6.00,26.77,97.77,4.45
6470,宇智,33.15,"2,353.31",288.61,253.63,"46,342.23",4.56,80.04,8.56,42.64,54.82,1.48,9.63,15.78,52.87,6.49,4.18,26.56,149.96,4.49
6482,弘煜科,30.98,555.23,312.44,312.00,151.46,3.78,96.56,無,無,7.06,0.97,7.90,11.17,20.53,8.07,1.65,12.21,263.22,-0.90
6485,點序,16.60,217.77,356.21,242.72,23.81,9.00,40.55,2.07,176.32,3.06,0.71,3.91,4.54,20.96,5.29,2.00,14.75,80.67,-6.37
6486,互動,42.73,264.93,212.23,152.34,38.82,3.55,102.81,2.05,178.04,2.93,0.79,9.48,17.13,71.21,11.67,6.26,35.89,63.60,6.99
6488,環球晶,64.84,158.77,121.31,107.65,41.56,6.96,52.44,4.62,79.00,1.26,0.39,11.30,32.74,607.56,27.98,45.41,24.99,100.75,8.23
6492,生華科,3.39,"23,420.42","3,139.75","3,099.70",-550.49,無,無,無,無,0.32,0.01,-19.61,-20.22,-32.88,"-29,630.60",-3.32,-667.68,"-29,344.56",-21.67
6494,九齊,19.89,"1,323.91",398.36,218.04,104.50,12.04,30.31,2.16,168.98,14.32,0.90,3.88,4.99,15.68,4.27,1.80,31.09,110.79,-8.49
6496,科懋,29.97,"1,251.69",591.81,455.09,"-1,187.12",5.22,69.92,2.29,159.38,6.84,0.47,-5.22,-7.87,-17.14,-11.79,-1.98,0.00,59.00,0.00
6499,益安,13.67,"1,722.90","1,004.62",988.54,無,5.30,68.86,17.47,20.89,1.34,0.07,-37.27,-42.09,-133.42,-647.08,-13.09,無,0.00,無
6506,雙邦,49.82,144.64,183.57,124.52,-2.09,3.66,99.72,4.34,84.10,1.17,0.64,-0.42,-1.47,-4.22,-1.22,0.01,18.38,64.42,-0.60
6508,惠光,18.57,388.85,455.36,235.55,33.97,2.33,156.65,1.20,304.16,2.30,0.49,3.04,3.66,13.30,5.95,1.05,92.51,92.08,6.02
6509,聚和,38.62,154.45,153.76,86.40,18.13,3.99,91.47,2.34,155.98,1.69,0.74,7.13,11.78,30.79,9.51,2.48,58.83,108.43,12.28
6510,精測,8.44,173.93,558.72,503.43,"-1,480.22",4.19,87.11,3.89,93.83,0.65,0.33,0.04,0.03,-6.40,0.08,0.99,48.16,81.13,-0.60
6512,啟發電,11.78,462.23,674.56,489.89,"-3,502.86",6.42,56.85,1.52,240.13,2.79,52.45,-5.37,-6.05,-9.81,-10.24,-0.98,22.20,24.34,2.01
6514,芮特-KY,21.70,959.08,506.63,461.74,無,4.26,85.68,3.89,93.83,6.17,0.57,9.90,12.51,36.11,17.22,2.79,89.01,128.38,3.39
6516,勤崴國際,18.90,"2,012.16",587.17,578.30,"9,717.82",6.21,58.77,"3,026.00",0.12,8.52,0.40,4.96,5.93,15.37,12.06,1.20,77.48,212.11,7.96
6517,保勝光學,17.42,624.60,560.51,452.73,"1,338.05",6.66,54.80,2.64,138.25,7.09,0.74,17.03,21.33,47.66,23.11,3.88,136.63,351.48,11.26
6523,達爾膚,16.48,"28,805.42",562.42,491.39,"1,919.85",8.65,42.19,1.99,183.41,200.20,0.64,23.94,28.28,116.71,37.35,9.43,135.85,65.21,-4.26
6527,明達醫,20.53,249.71,345.56,199.36,147.38,5.78,63.14,2.05,178.04,2.34,0.79,9.95,12.67,47.03,12.55,4.13,76.45,53.48,10.02
6530,創威,11.17,"3,350.00",867.63,794.23,545.05,4.44,82.20,2.53,144.26,17.10,0.48,8.02,9.14,15.64,16.76,1.25,90.10,109.50,0.08
6532,瑞耘,14.40,133.46,241.36,153.58,538.72,6.04,60.43,2.35,155.31,0.91,0.56,10.89,13.55,43.47,19.29,3.59,101.02,57.06,5.80
6535,順藥,13.75,"9,625.50",475.48,404.81,無,4.38,83.33,0.08,"4,562.50",6.33,0.03,-14.14,-15.71,-15.16,-439.83,-1.47,無,無,無
6538,倉和,32.00,270.00,284.00,251.00,113.52,2.43,150.20,5.62,64.94,2.70,0.79,12.62,18.30,121.11,15.77,9.11,35.77,109.62,3.98
6542,隆中,15.25,"89,678.40",623.14,613.62,"34,631.94",7.81,46.73,85.23,4.28,804.20,0.77,10.56,12.71,31.41,13.18,2.43,58.23,189.00,10.79
6546,正基,35.67,342.89,291.97,142.92,36.11,6.02,60.63,1.62,225.30,3.44,0.67,8.72,13.68,47.98,12.70,4.19,14.32,49.12,-15.22
6547,高端疫苗,36.87,362.97,220.98,198.63,-29.87,2.27,160.79,0.34,"1,073.52",0.33,0.06,-16.81,-26.14,-35.30,-297.68,-3.53,無,無,無
6548,長科*,48.25,354.11,198.02,133.66,22.13,4.77,76.51,4.09,89.24,3.11,0.60,8.62,15.90,518.18,13.79,1.67,43.77,112.94,4.16
6556,勝品,33.43,198.67,210.03,150.74,39.22,3.86,94.55,2.95,123.72,2.49,0.84,8.36,13.64,81.45,9.67,6.17,83.79,100.69,18.75
6560,欣普羅,9.60,"93,769.82",820.23,675.69,-596.59,3.15,115.87,1.24,294.35,240.40,0.22,-3.63,-4.16,-9.47,-16.86,-0.76,83.54,85.74,0.33
6561,是方,49.33,272.40,213.34,202.97,30.87,13.93,26.20,1.30,280.76,1.96,0.50,14.79,26.54,147.81,28.42,11.84,91.63,93.96,7.40
6568,宏觀,11.96,662.60,690.20,473.06,190.20,9.83,37.13,1.37,266.42,4.59,0.57,2.42,2.89,12.56,4.19,1.38,0.17,58.72,-8.95
6569,醫揚,25.76,498.90,285.42,198.91,83.79,6.12,59.64,2.89,126.29,4.63,0.74,12.86,17.47,91.00,17.09,7.65,114.86,97.08,9.84
6570,維田,31.05,197.02,367.26,258.10,26.10,9.59,38.06,2.27,160.79,1.72,0.72,8.55,12.49,32.77,11.42,2.92,89.66,62.46,1.20
6574,霈方,24.04,"2,175.88",491.90,454.82,36.00,15.37,23.74,1.93,189.11,13.35,0.70,5.58,7.30,26.83,7.74,2.12,108.70,164.96,9.46
6576,逸達,33.14,"1,289.80",337.83,303.12,無,4.75,76.84,0.53,688.67,1.87,0.12,-65.33,-96.17,-72.79,-531.33,-8.14,-188.51,-573.35,-63.36
6577,勁豐,41.59,"2,971.76",211.13,140.60,220.97,6.18,59.06,4.01,91.02,56.09,1.34,14.44,23.68,88.44,10.75,7.11,9.88,95.57,-6.47
6578,達邦蛋白,31.65,185.31,218.30,212.63,-5.80,8.71,41.90,9.26,39.41,0.68,0.27,-4.34,-5.95,-8.91,-14.83,-1.07,1.47,15.69,0.76
6584,南俊國際,44.97,109.46,117.25,85.32,1.19,4.55,無,3.86,94.55,0.55,0.38,0.79,0.48,1.27,0.63,0.13,9.58,92.92,0.31
6588,東典,21.05,134.03,323.97,230.87,-27.14,5.89,61.96,1.83,199.45,0.17,0.11,-8.52,-11.03,-30.66,-75.62,-3.07,-60.04,45.79,-3.83
6589,台康生技,10.25,313.25,977.91,868.40,無,7.06,51.69,1.05,347.61,0.34,0.09,-7.88,-8.84,-29.85,-89.49,-3.00,無,無,無
6590,普鴻,32.22,305.34,284.57,268.30,50.62,2.67,136.70,0.56,651.78,2.31,0.64,14.18,20.59,82.25,21.87,6.08,77.51,60.57,7.41
6593,台灣銘板,30.16,174.66,375.72,198.74,9.28,10.82,33.73,2.57,142.02,1.32,0.69,5.23,7.36,23.24,6.75,2.08,20.91,38.24,1.09
6596,寬宏藝術,46.20,261.35,161.68,129.21,374.87,35.19,10.37,1.84,198.36,4.30,1.13,15.20,26.16,66.84,13.36,5.94,71.72,130.92,48.06
6603,富強鑫,67.31,240.25,200.54,117.27,1.60,2.32,157.32,1.89,193.12,1.95,0.54,0.65,0.97,3.68,0.60,0.13,12.43,22.21,4.00
6609,瀧澤科,42.37,285.13,201.98,137.06,6.91,2.43,150.20,1.93,189.11,2.76,0.59,3.40,5.36,23.42,4.90,1.80,15.03,58.31,0.04
6612,奈米醫材,12.56,"1,387.19","1,044.99",926.11,16.79,4.32,84.49,1.15,317.39,5.62,0.41,4.64,4.94,28.92,10.64,2.81,-20.84,57.37,-3.65
6613,朋億*,53.85,"1,356.49",187.35,98.31,"6,116.66",4.58,79.69,1.93,189.11,24.11,0.94,10.89,25.33,39.91,12.62,14.95,-4.04,58.23,-10.78
6615,慧智,19.39,"1,200.07",288.30,233.87,7.91,6.80,53.67,6.32,57.75,8.23,0.59,1.64,1.91,4.16,2.55,0.54,24.63,70.95,0.58
6616,特昇-KY,45.73,309.74,257.84,157.04,-2.23,10.29,35.47,3.65,100.00,4.95,1.28,-2.30,-6.12,-9.71,-2.59,-0.78,24.47,63.92,6.16
6624,萬年清,64.90,192.33,154.71,149.77,5.42,5.55,65.76,0.42,869.04,1.95,0.56,2.88,6.46,15.31,4.16,1.20,-22.86,-47.00,-23.83
6629,泰金-KY,28.06,235.58,244.60,159.36,36.08,4.93,74.03,2.85,128.07,2.46,0.79,11.45,16.20,55.78,14.08,4.66,65.54,262.27,-5.26
6640,均華,61.26,449.81,133.67,88.62,8.84,1.51,241.72,1.14,320.17,375.84,0.40,3.84,8.06,41.85,8.49,3.57,20.45,63.32,18.51
6642,富致,25.28,246.54,500.84,463.98,83.90,3.26,111.96,3.51,103.98,1.00,0.31,4.84,6.56,21.51,16.09,1.81,58.54,83.38,-3.16
6643,M31,13.93,368.60,507.33,493.79,"1,510.75",4.50,81.11,無,無,2.85,0.68,18.28,22.20,147.30,26.99,12.60,74.01,100.64,-0.55
6649,台生材,12.34,245.26,"1,130.43",970.78,-10.62,8.51,42.89,0.78,467.94,0.26,0.10,-1.30,-1.59,-2.41,-13.91,-0.24,-30.92,-32.37,-2.57
6651,全宇昕,41.31,"3,462.40",191.95,143.68,28.25,2.96,123.31,1.93,189.11,41.96,0.69,10.40,16.35,68.53,14.01,5.48,42.66,109.46,10.55
6654,天正國際,59.29,206.09,156.58,119.30,-5.77,0.81,450.61,1.28,285.15,0.68,0.18,-2.19,-6.01,-17.85,-14.35,-1.77,17.38,18.47,10.30
6661,威健生技,45.22,244.06,239.39,193.89,-0.16,5.93,61.55,3.67,99.45,2.66,0.57,-0.21,-1.04,-1.30,-1.12,-0.11,-0.29,100.23,-0.97
6662,樂斯科,19.54,272.27,482.54,418.00,48.83,6.59,55.38,5.76,63.36,1.39,0.46,8.89,10.86,24.20,18.79,1.94,49.04,82.30,-1.57
6664,群翊,58.44,526.74,160.13,110.75,136.99,4.38,83.33,0.69,528.98,3.95,0.37,10.83,26.50,153.57,29.33,12.65,42.32,165.04,38.27
6667,信紘科,53.68,291.30,193.13,96.73,27.02,6.37,57.29,0.47,776.59,3.54,0.75,10.35,22.10,89.49,13.30,7.17,19.52,10.81,2.95
6679,鈺太,4.93,"11,515.96","1,614.01","1,203.73",780.13,2.74,133.21,1.07,341.12,41.83,0.35,7.15,7.52,79.27,20.26,6.95,112.80,54.05,-5.20
6680,鑫創電子,32.48,552.56,281.86,219.05,"4,427.62",23.13,15.78,2.90,125.86,6.83,0.92,10.31,15.38,40.33,10.92,3.29,89.86,63.40,23.76
6683,雍智科技,13.87,506.70,595.51,485.36,969.73,5.58,65.41,1.30,280.76,3.14,0.56,14.08,16.54,162.66,25.12,13.07,139.64,139.22,11.81
6684,安格,10.33,"2,501.03",793.81,661.98,-137.92,9.62,37.94,1.69,215.97,6.89,0.26,-18.25,-20.62,-60.63,-68.97,-6.38,-62.87,20.05,-11.21
6690,安碁資訊,48.64,350.23,111.70,108.73,57.39,6.53,55.89,無,無,4.70,0.79,8.33,15.23,104.57,10.33,8.66,88.32,170.99,38.18
6692,進能服,62.30,"2,345.88",150.23,121.96,9.30,6.75,54.07,無,無,37.43,0.75,0.68,1.27,4.38,0.65,0.23,-6.80,63.38,-16.12
6693,廣閎科,27.94,424.10,523.14,392.53,6.94,6.62,55.13,1.87,195.18,2.98,0.57,1.17,1.43,5.25,1.70,0.36,80.44,28.99,3.56
6697,東捷資訊,42.32,"1,886.47",186.27,181.33,374.87,2.74,133.21,218.40,1.67,41.22,1.42,7.84,13.05,32.70,5.52,2.71,40.46,201.60,23.46
6703,軒郁,40.37,410.00,270.26,209.41,91.84,14.04,25.99,4.59,79.52,14.36,1.68,22.83,34.15,180.85,13.46,14.66,55.57,98.19,12.44
6708,天擎,9.60,"36,895.87","1,353.94","1,211.58",-68.63,3.59,101.67,1.34,272.38,135.24,0.38,-5.77,-6.73,-10.20,-15.31,-1.03,-7.20,55.04,-6.74
6712,長聖,11.22,"3,115.60",656.56,623.32,"3,100.57",8.17,44.67,3.10,117.74,11.52,0.37,26.65,29.68,84.95,71.12,7.24,182.07,166.61,22.41
6716,應廣,36.96,"3,279.71",234.79,173.99,13.20,5.04,72.42,2.74,133.21,46.30,0.91,5.54,7.85,23.97,5.61,2.00,44.69,72.70,6.80
6721,信實,49.03,473.83,191.14,189.34,47.88,6.38,57.21,無,無,23.31,2.76,7.09,13.12,41.91,2.51,3.33,18.74,79.33,6.48
6727,亞泰金屬,63.26,207.34,134.35,49.19,"2,775.82",5.13,71.15,0.69,528.98,2.35,0.39,3.40,10.59,56.90,8.42,4.60,2.09,14.24,2.76
6728,上洋,48.24,202.20,196.92,69.22,30.14,11.05,33.03,2.00,182.50,5.18,1.49,13.38,23.37,128.51,8.64,10.28,72.32,51.55,8.69
6732,昇佳電子,26.02,845.19,315.13,255.89,"4,880.29",8.15,44.78,3.51,103.98,8.24,0.77,11.50,15.08,159.60,14.86,13.81,65.39,94.66,4.29
6733,博晟生醫,8.92,"2,322.29","1,732.24","1,624.58",-644.89,5.79,63.03,1.89,193.12,2.54,0.12,-18.05,-20.05,-13.75,-153.97,-1.30,-299.93,-687.21,-17.54
6735,美達科技,10.12,232.41,605.80,367.92,86.32,1.72,212.20,986.49,0.36,0.58,0.21,1.27,1.42,5.30,5.86,0.33,14.41,27.32,-8.30
6741,91APP*-KY,33.63,"13,520.56",256.48,255.38,"1,188.63",17.66,20.66,無,無,52.92,0.34,9.75,14.98,85.89,28.69,3.37,35.89,735.31,14.62
6747,亨泰光,13.78,388.40,465.79,400.41,303.43,7.51,48.60,2.53,144.26,2.31,0.51,13.55,15.64,98.90,26.37,8.24,128.54,96.81,-0.98
6751,智聯服務,32.16,697.32,225.62,219.86,163.90,3.92,93.11,41.88,8.71,9.78,1.18,7.42,11.16,62.74,6.24,3.07,19.37,24.64,4.38
6752,叡揚,56.21,149.60,124.17,101.89,37.39,6.17,59.15,37.77,9.66,1.66,0.68,8.75,19.66,73.04,12.60,6.14,19.64,97.75,8.69
6761,穩得,49.16,299.70,165.45,127.33,13.19,3.00,121.66,2.61,139.84,5.24,0.90,5.95,10.09,52.42,5.81,4.04,18.67,68.30,4.49
6762,達亞,59.07,133.05,97.35,67.99,913.17,5.71,63.92,2.79,130.82,0.47,0.21,3.97,7.10,41.11,16.89,3.31,13.71,33.04,2.41
6763,綠界科技,57.95,"14,750.13",131.94,131.53,860.24,185.31,1.96,無,無,95.83,0.24,6.18,14.91,266.59,25.62,21.66,15.15,358.40,12.81
6767,台微醫,25.46,323.97,496.17,398.23,2.04,5.14,71.01,0.92,396.73,2.31,0.56,0.54,0.40,0.55,0.52,0.05,-27.43,-73.02,-3.47
6785,昱展新藥,7.82,"7,929.68","1,207.68","1,202.92","6,209.03",無,無,無,無,51.08,62.74,51.16,54.21,68.62,81.53,6.71,539.73,402.77,44.92
6788,華景電,34.18,284.62,308.82,212.62,75.81,6.39,57.12,1.15,317.39,2.21,0.57,11.30,16.76,104.62,19.56,7.82,49.55,71.99,0.20
6791,虎門科技,38.38,566.65,219.30,205.00,181.07,3.72,98.11,17.05,21.40,6.85,0.82,11.05,17.81,46.99,13.38,3.87,28.22,133.52,1.13
6803,崑鼎,47.90,237.22,207.38,199.48,"5,481.61",4.63,78.83,無,無,1.74,0.58,9.01,19.01,226.64,15.26,16.36,90.54,135.69,11.14
6804,明係,41.80,188.02,250.69,177.18,14.15,8.60,42.44,5.46,66.84,3.93,1.43,5.25,9.39,42.48,3.41,3.62,25.09,68.10,3.70
6811,宏碁資訊,65.09,"48,027.21",152.24,143.72,"8,901.14",3.61,101.10,17.76,20.55,"2,551.79",1.37,9.10,26.79,150.31,6.64,12.10,14.14,274.68,9.00
6821,聯寶,31.85,497.84,362.26,336.72,37.26,3.24,112.65,7.62,47.90,3.63,0.61,5.64,8.44,19.61,9.04,1.69,52.53,106.06,4.39
6823,濾能,53.61,205.90,293.99,219.30,-4.69,3.93,92.87,1.97,185.27,1.16,0.39,-1.71,-3.72,11.89,-5.13,-1.09,8.36,29.76,-3.41
6829,千附精密,19.11,206.34,377.73,276.13,113.24,5.44,67.09,2.84,128.52,1.42,0.56,8.66,10.93,42.70,15.38,3.51,50.12,110.42,-5.40
6840,東研信超,46.56,160.93,148.16,145.56,-7.02,3.63,100.55,無,無,0.99,0.49,-3.19,-6.84,-29.13,-7.61,-2.16,10.70,92.39,0.00
6841,長佳智能,4.21,"7,644.84","1,909.81","1,887.31",-67.50,3.80,96.05,4.76,76.68,3.63,0.05,-0.03,-0.03,-4.58,-46.64,-0.44,-35.38,0.00,-11.04
6843,進典,36.81,449.77,369.41,259.54,44.36,2.88,126.73,1.66,219.87,4.20,0.78,11.30,16.85,56.26,14.20,4.06,46.62,73.97,1.75
6844,諾貝兒,34.48,403.06,355.75,249.55,"1,670.22",131.01,2.78,2.81,129.89,3.82,0.84,5.17,7.83,74.25,5.78,6.21,60.14,135.60,1.94
6846,綠茵,31.38,"1,202.39",274.79,220.29,101.32,6.57,55.55,2.50,146.00,10.78,0.80,13.22,19.23,61.80,16.32,5.04,41.53,172.74,3.25
6855,數泓科,30.52,901.12,301.06,246.59,43.80,5.67,64.37,1.37,266.42,5.78,0.46,13.38,18.71,79.18,27.71,6.29,14.30,76.37,-6.29
6856,鑫傳,11.39,"1,221.39",795.95,791.33,639.64,12.18,29.96,0.00,無,5.81,0.53,12.95,15.07,44.39,24.53,4.09,126.84,120.52,3.37
6859,伯特光,19.33,245.37,444.06,422.90,29.96,4.88,74.79,7.40,49.32,1.10,0.37,4.77,5.67,30.23,12.63,2.57,98.82,120.64,10.02
6865,偉康科技,45.99,"3,239.79",276.80,275.56,27.78,6.33,57.66,無,無,52.91,0.92,5.15,8.54,18.70,5.45,1.96,-7.31,90.54,-13.81
6870,騰雲,27.46,"1,237.52",335.66,331.41,23.01,1.42,257.04,22.26,16.39,10.71,0.46,6.33,8.66,41.55,12.86,4.00,35.70,-10.69,4.94
6874,倍力,61.73,"45,006.53",149.28,101.49,17.09,2.66,137.21,3.92,93.11,944.90,1.30,7.70,18.50,50.92,5.59,4.07,12.01,48.72,1.34
6875,國邑*,14.69,"2,735.57","1,302.10","1,257.53",3.95,無,無,無,無,10.27,0.29,1.00,0.89,1.44,2.68,0.07,54.68,無,3.72
6877,鏵友益,44.30,329.81,308.26,239.24,-2.80,3.60,101.38,1.85,197.29,1.33,0.35,-1.31,-3.23,-5.83,-4.98,-0.52,6.46,35.06,-1.00
6881,潤德,59.82,"7,387.97",146.95,146.20,796.69,5.10,71.56,3.21,113.70,334.46,1.32,12.94,31.18,136.15,9.73,10.97,-0.42,68.43,-19.41
6894,衛司特,18.37,562.33,545.39,486.72,"495,244.00",3.20,114.06,4.88,74.79,2.86,0.50,10.89,13.50,93.61,21.37,7.86,46.49,99.53,-0.97
6895,宏碩系統,7.86,546.60,975.15,789.19,258.87,4.20,86.90,1.43,255.24,2.32,0.45,9.44,10.58,30.85,21.09,2.70,190.73,64.36,4.99
6899,創為精密,19.88,162.42,467.50,398.86,49.86,6.45,56.58,4.29,85.08,1.51,0.50,8.48,10.91,56.37,16.67,4.53,116.98,88.69,4.47
6904,伯鑫,40.18,168.54,270.98,190.39,33.47,8.91,40.96,2.52,144.84,1.16,0.61,11.74,20.77,117.28,18.59,10.21,69.54,88.13,9.24
6922,宸曜,22.76,"1,487.44",466.17,359.47,"12,597.41",13.77,26.50,1.78,205.05,21.78,1.04,10.43,14.08,53.00,9.94,4.51,18.53,無,-9.63
6929,佑全,71.46,349.61,123.58,47.68,1.92,16.99,21.48,2.86,127.62,6.14,1.15,1.24,1.84,5.40,0.47,0.37,13.38,122.74,7.12
6953,家碩,61.01,"1,004.44",153.56,102.36,379.33,5.62,64.94,1.04,350.96,26.28,0.68,12.94,35.56,101.59,18.91,8.36,45.38,148.40,57.94
7402,邑錡,13.35,"8,949.55",766.25,562.76,13.77,6.00,60.83,2.28,160.08,80.93,0.69,6.04,8.18,14.95,8.16,1.38,19.32,110.58,-1.28
7556,意德士科技,15.20,386.39,471.24,415.26,890.69,6.13,59.54,5.32,68.60,2.36,0.51,11.08,13.16,56.96,21.92,4.71,49.62,112.55,-0.60
8024,佑華,8.60,464.22,"1,301.41","1,149.67",0.00,7.65,47.71,3.61,101.10,1.89,0.37,-5.33,-5.97,-8.30,-16.25,-0.86,-236.52,121.72,-25.99
8027,鈦昇,43.51,481.08,564.41,362.92,2.78,2.55,143.13,0.84,434.52,2.33,0.35,0.83,0.95,3.89,1.52,0.32,45.13,14.82,1.16
8032,光菱,36.13,"2,258.89",210.34,148.62,364.36,2.83,128.97,2.46,148.37,32.70,0.85,2.45,3.34,10.33,2.26,1.18,100.95,78.65,39.23
8034,榮群,20.06,"22,778.70",505.57,396.63,130.78,4.43,82.39,2.11,172.98,214.75,0.74,10.45,13.00,18.54,13.93,1.51,-10.04,162.19,-7.56
8038,長園科,50.52,203.12,142.32,106.02,114.22,3.07,118.89,1.52,240.13,0.85,0.30,1.12,0.37,0.30,0.56,0.00,無,無,無
8040,九暘,21.34,241.85,321.89,232.42,無,12.47,29.27,2.42,150.82,2.44,0.70,-11.65,-15.42,-9.81,-16.78,-1.77,5.09,112.51,無
8042,金山電,51.70,249.00,167.61,128.49,357.70,2.56,142.57,2.35,155.31,1.58,0.41,1.71,2.29,10.23,2.86,0.72,25.60,135.32,7.35
8043,蜜望實,34.40,"2,330.18",287.11,229.49,-18.31,2.51,145.41,4.79,76.20,42.19,1.17,-0.44,-0.74,-2.12,-0.39,-0.24,53.39,74.19,19.50
