時 間,紡纖纖維,電機機械,鋼鐵工業,建材營造,航運業,觀光餐旅,其他,化學工業,生技醫療,半導體業,電腦週邊業,光電業,通信網路業,電子零組件業,電子通路業,資訊服務業,其他電子業,文化創意業,綠能環保,數位雲端,居家生活,電子工業,櫃買指數,成交金額(萬元),成交張數,成交筆數,委買筆數,委賣筆數,委買張數,委賣張數
11:06:45,135.61,223.3,183.08,339.08,216.17,99.26,153.25,150.59,196.24,126.58,131.62,73.34,131.99,136.33,121.89,214.31,251.05,210.73,103.33,92.31,95.56,420.21,259.3,"7,775,385","1,804,657","485,031","2,435,956","2,782,227","10,829,651","6,887,369"
11:06:50,135.61,223.3,183.08,339.08,216.17,99.26,153.25,150.59,196.25,126.58,131.68,73.31,131.96,136.32,121.89,214.31,251.05,210.73,103.33,92.31,95.64,420.2,259.3,"7,778,735","1,805,270","485,193","2,437,043","2,783,742","10,845,776","6,861,100"
11:06:55,135.61,223.3,183.08,339.08,216.17,99.26,153.25,150.59,196.25,126.57,131.66,73.34,131.98,136.3,121.87,214.31,251.1,210.72,103.33,92.31,95.64,420.2,259.3,"7,781,451","1,806,136","485,363","2,438,042","2,784,961","10,837,802","6,844,673"
11:07:00,135.61,223.3,183.08,339.08,216.17,99.26,153.25,150.58,196.25,126.56,131.65,73.32,131.99,136.29,121.87,214.32,251.09,210.72,103.33,92.32,95.64,420.17,259.29,"7,783,869","1,806,986","485,502","2,438,944","2,786,165","10,818,976","6,869,123"
11:07:05,135.61,223.31,182.98,339.08,216.17,99.26,153.25,150.58,196.26,126.57,131.64,73.34,131.99,136.32,121.87,214.32,251.06,210.72,103.33,92.32,95.64,420.19,259.3,"7,787,961","1,807,844","485,672","2,439,850","2,787,244","10,842,630","6,891,772"
11:07:10,135.61,223.3,182.98,339.08,216.17,99.26,153.25,150.58,196.27,126.57,131.64,73.34,132,136.35,121.87,214.32,251.11,211.31,103.33,92.29,95.71,420.23,259.35,"7,790,877","1,808,573","485,800","2,440,684","2,788,375","10,870,353","6,897,233"
11:07:15,135.61,223.3,182.98,339.01,216.17,99.26,153.25,150.58,196.27,126.56,131.64,73.34,131.99,136.34,121.88,214.32,251.13,211.31,103.33,92.32,95.71,420.21,259.34,"7,795,108","1,809,626","486,015","2,441,610","2,789,577","10,822,694","6,865,309"
11:07:20,135.61,223.3,182.98,339.09,216.17,99.26,153.25,150.55,196.28,126.58,131.65,73.33,131.99,136.34,121.88,214.32,251.09,211.31,103.33,92.32,95.71,420.22,259.35,"7,796,957","1,809,939","486,145","2,442,258","2,790,375","10,848,499","6,906,172"
11:07:25,135.61,223.29,182.98,339.19,216.17,99.26,153.25,150.55,196.27,126.57,131.65,73.32,131.99,136.34,121.88,214.32,251.09,211.31,103.33,92.32,95.71,420.19,259.34,"7,801,364","1,810,968","486,409","2,443,330","2,791,507","10,798,489","6,841,837"
11:07:30,135.56,223.3,182.98,339.21,216.17,99.26,153.25,150.55,196.28,126.57,131.65,73.32,132.02,136.34,121.89,214.32,251.09,211.29,103.33,92.32,95.71,420.21,259.34,"7,804,887","1,811,435","486,624","2,444,238","2,792,531","10,859,331","6,881,958"
11:07:35,135.56,223.31,182.98,339.21,216.17,99.26,153.25,150.55,196.28,126.56,131.69,73.32,132,136.34,121.84,214.32,251.09,211.29,103.33,92.32,95.71,420.2,259.34,"7,807,476","1,811,930","486,768","2,445,239","2,793,589","10,838,150","6,897,773"
11:07:40,135.56,223.32,182.98,339.39,216.17,99.26,153.25,150.55,196.34,126.56,131.67,73.32,132,136.36,121.83,214.32,251.09,210.68,103.33,92.32,95.71,420.19,259.32,"7,809,972","1,812,162","486,916","2,446,074","2,794,485","10,782,203","6,854,807"
11:07:45,135.56,223.32,182.98,339.39,216.17,99.26,153.25,150.55,196.34,126.56,131.68,73.32,132,136.35,121.82,214.32,251.09,210.68,103.33,92.32,95.71,420.2,259.32,"7,810,980","1,812,343","487,015","2,446,961","2,795,409","10,802,872","6,887,061"
11:07:50,135.56,223.33,182.98,339.39,216.17,99.26,153.26,150.55,196.33,126.58,131.68,73.32,132.04,136.36,121.82,214.32,250.97,210.68,103.33,92.32,95.71,420.22,259.33,"7,815,179","1,812,946","487,187","2,448,036","2,796,702","10,757,956","6,856,886"
11:07:55,135.56,223.38,182.98,339.38,216.17,99.26,153.24,150.55,196.33,126.57,131.67,73.31,132.03,136.35,121.82,214.34,250.97,210.68,103.33,92.32,95.71,420.2,259.32,"7,818,310","1,813,255","487,319","2,448,975","2,797,964","10,811,385","6,910,254"
11:08:00,135.56,223.39,182.98,339.38,216.17,99.26,153.24,150.55,196.32,126.58,131.67,73.23,132.02,136.33,121.82,214.34,250.99,210.68,103.33,92.32,95.71,420.14,259.3,"7,820,862","1,813,916","487,578","2,449,995","2,799,100","10,862,889","6,933,389"
11:08:05,135.56,223.42,182.98,339.38,216.17,99.26,153.24,150.55,196.32,126.58,131.67,73.24,132.02,136.33,121.8,214.34,250.98,210.68,103.33,92.32,95.71,420.16,259.31,"7,823,152","1,814,275","487,696","2,450,641","2,799,834","10,880,764","6,923,666"
11:08:10,135.56,223.43,182.98,339.38,216.17,99.26,153.24,150.55,196.33,126.58,131.66,73.24,132.03,136.34,121.8,214.34,250.98,210.68,103.33,92.32,95.71,420.16,259.31,"7,827,104","1,814,818","487,938","2,451,533","2,800,902","10,834,915","6,911,071"
11:08:15,135.56,223.42,182.98,339.38,216.17,99.26,153.24,150.55,196.32,126.58,131.68,73.26,132.02,136.34,121.79,214.34,250.99,210.68,103.33,92.32,95.78,420.17,259.32,"7,830,802","1,815,876","488,094","2,452,311","2,801,930","10,807,255","6,900,691"
11:08:20,135.56,223.43,182.94,339.41,216.17,99.26,153.24,150.55,196.31,126.58,131.68,73.26,132.02,136.37,121.81,214.34,251.06,210.68,103.33,92.32,95.78,420.19,259.32,"7,835,835","1,816,606","488,340","2,453,787","2,803,462","10,699,784","6,817,656"
11:08:25,135.56,223.46,182.94,339.41,216.17,99.26,153.24,150.55,196.31,126.6,131.67,73.26,132.02,136.37,121.84,214.4,251.06,210.67,103.33,92.32,95.78,420.23,259.34,"7,837,583","1,816,967","488,470","2,455,111","2,804,868","10,715,439","6,874,972"
11:08:30,135.56,223.42,183.03,339.41,216.17,99.26,153.24,150.55,196.31,126.59,131.65,73.28,131.99,136.37,121.85,214.4,251.06,210.67,103.28,92.32,95.78,420.22,259.34,"7,838,799","1,817,259","488,589","2,456,315","2,806,001","10,846,218","6,919,400"
11:08:35,135.56,223.48,183.03,339.47,216.17,99.26,153.24,150.53,196.32,126.6,131.67,73.26,132.01,136.35,121.82,214.4,251,210.67,103.28,92.32,95.78,420.21,259.34,"7,842,021","1,817,705","488,740","2,457,290","2,807,163","10,697,487","6,831,639"
11:08:40,135.56,223.49,183.03,339.47,215.65,99.26,153.24,150.53,196.32,126.6,131.68,73.28,131.99,136.36,121.82,214.34,250.96,210.67,103.28,92.32,95.78,420.21,259.33,"7,843,492","1,817,919","488,831","2,458,694","2,808,771","10,763,306","6,868,057"
11:08:45,135.56,223.51,183.03,339.47,215.65,99.26,153.24,150.46,196.31,126.59,131.64,73.25,132,136.36,121.82,214.34,250.96,210.67,103.28,92.32,95.78,420.18,259.32,"7,846,132","1,818,354","489,022","2,460,671","2,810,679","10,764,339","6,838,792"
11:08:50,135.56,223.48,183.03,339.47,215.54,99.26,153.24,150.46,196.31,126.6,131.65,73.28,131.99,136.38,121.8,214.34,250.96,210.67,103.28,92.32,95.78,420.22,259.33,"7,849,191","1,818,974","489,247","2,462,996","2,812,901","10,796,793","6,891,814"
11:08:55,135.56,223.49,183.03,339.47,215.54,99.26,153.24,150.46,196.29,126.57,131.7,73.29,131.98,136.39,121.8,214.34,250.98,210.67,103.28,92.32,95.78,420.21,259.33,"7,851,999","1,819,381","489,382","2,464,255","2,814,244","10,768,546","6,893,305"
11:09:00,135.56,223.52,183.01,339.48,215.54,99.26,153.26,150.46,196.3,126.56,131.7,73.29,131.98,136.41,121.8,214.34,250.98,210.68,103.28,92.32,95.79,420.18,259.32,"7,854,052","1,819,749","489,512","2,465,538","2,815,535","10,828,712","6,918,210"
11:09:05,135.56,223.52,182.91,339.4,215.54,99.26,153.26,150.46,196.29,126.54,131.71,73.29,131.97,136.41,121.81,214.34,250.98,210.68,103.28,92.32,95.79,420.16,259.31,"7,856,953","1,820,182","489,682","2,466,823","2,816,854","10,796,633","6,891,802"
11:09:10,135.56,223.52,182.91,339.4,215.54,99.26,153.27,150.46,196.31,126.54,131.71,73.3,131.99,136.41,121.83,214.34,250.98,210.68,103.28,92.32,95.79,420.17,259.31,"7,858,662","1,820,443","489,800","2,467,652","2,817,844","10,862,579","6,961,038"
11:09:15,135.56,223.5,183.01,339.4,215.54,99.26,153.27,150.46,196.31,126.54,131.71,73.3,131.99,136.41,121.79,214.34,250.98,210.68,103.28,92.34,95.79,420.17,259.32,"7,863,810","1,821,937","489,971","2,468,675","2,818,901","10,847,225","6,948,072"
11:09:20,135.56,223.43,183.01,339.44,215.65,99.26,153.27,150.46,196.32,126.55,131.7,73.29,131.99,136.4,121.79,214.33,250.98,210.68,103.28,92.34,95.79,420.16,259.32,"7,867,525","1,823,191","490,150","2,469,509","2,820,012","10,796,208","6,930,605"
11:09:25,135.56,223.45,183.01,339.48,215.65,99.26,153.29,150.35,196.33,126.51,131.7,73.29,132.03,136.38,121.79,214.33,250.94,210.67,103.28,92.33,95.79,420.11,259.29,"7,869,910","1,823,579","490,354","2,470,605","2,821,269","10,867,461","6,957,716"
11:09:30,135.56,223.44,183.01,339.48,215.65,99.26,153.29,150.43,196.33,126.54,131.7,73.29,132.03,136.38,121.78,214.33,250.96,210.66,103.28,92.33,95.79,420.14,259.31,"7,873,646","1,824,034","490,527","2,471,981","2,822,770","10,750,655","6,870,889"
11:09:35,135.56,223.46,183.01,339.48,215.54,99.26,153.29,150.43,196.33,126.55,131.7,73.31,132.03,136.38,121.81,214.29,250.96,210.66,103.26,92.33,95.79,420.17,259.32,"7,875,290","1,824,429","490,650","2,473,168","2,824,374","10,840,884","6,888,770"
11:09:40,135.56,223.46,183.01,339.46,215.65,99.26,153.28,150.43,196.33,126.56,131.72,73.29,132.05,136.39,121.8,214.31,251.06,210.66,103.26,92.33,95.86,420.21,259.34,"7,880,690","1,825,197","490,833","2,474,557","2,826,348","10,836,476","6,915,460"
11:09:45,135.56,223.45,183.01,339.51,215.54,99.24,153.28,150.43,196.33,126.55,131.74,73.29,132.04,136.39,121.8,214.31,251.1,210.66,103.26,92.33,95.86,420.2,259.33,"7,884,249","1,826,087","491,023","2,475,402","2,827,816","10,826,507","6,886,873"
11:09:50,135.56,223.45,183.01,339.51,215.54,99.24,153.28,150.38,196.33,126.55,131.75,73.29,132.04,136.4,121.81,214.31,251.1,210.66,103.26,92.3,95.86,420.2,259.33,"7,885,386","1,826,345","491,146","2,476,225","2,828,872","10,848,065","6,943,131"
11:09:55,135.56,223.45,182.91,339.51,215.51,99.24,153.28,150.41,196.32,126.54,131.71,73.29,132.06,136.39,121.8,214.31,251.1,210.66,103.26,92.3,95.86,420.18,259.32,"7,890,830","1,828,072","491,403","2,477,553","2,830,156","10,791,417","6,897,999"
11:10:00,135.56,223.44,182.91,339.51,215.51,99.24,153.28,150.41,196.3,126.55,131.71,73.29,132.06,136.41,121.82,214.31,251.16,210.66,103.26,92.3,95.86,420.21,259.33,"7,891,827","1,828,261","491,500","2,478,558","2,831,329","10,841,040","6,945,535"
11:10:05,135.56,223.42,182.91,339.68,215.62,99.24,153.28,150.46,196.32,126.54,131.71,73.29,132.05,136.44,121.83,214.31,251.17,210.66,103.26,92.32,95.86,420.22,259.34,"7,893,609","1,828,679","491,660","2,479,311","2,832,249","10,866,300","6,962,093"
11:10:10,135.56,223.43,182.91,339.68,215.62,99.24,153.28,150.46,196.32,126.55,131.7,73.29,132.05,136.43,121.83,214.31,251.13,210.67,103.26,92.32,95.86,420.22,259.34,"7,896,012","1,829,640","491,842","2,480,174","2,833,246","10,863,515","6,962,691"
11:10:15,135.52,223.44,182.91,339.68,215.62,99.24,153.28,150.35,196.32,126.55,131.7,73.27,132.02,136.43,121.82,214.31,251.12,210.67,103.26,92.32,95.86,420.19,259.33,"7,897,807","1,829,874","491,978","2,481,721","2,834,588","10,839,841","6,946,275"
11:10:20,135.52,223.47,182.92,339.69,215.51,99.24,153.28,150.32,196.32,126.55,131.71,73.3,132,136.43,121.82,214.27,251.12,210.67,103.26,92.32,95.79,420.21,259.33,"7,900,196","1,830,225","492,146","2,482,652","2,835,685","10,896,004","6,977,250"
11:10:25,135.52,223.47,182.92,339.82,216.04,99.24,153.27,150.35,196.32,126.55,131.7,73.29,131.99,136.42,121.82,214.27,251.15,210.67,103.26,92.32,95.79,420.2,259.34,"7,902,491","1,830,557","492,307","2,483,610","2,836,939","10,929,560","6,937,957"
11:10:30,135.52,223.47,182.92,339.82,216.04,99.24,153.27,150.32,196.32,126.55,131.71,73.3,132.01,136.42,121.82,214.27,251.18,210.67,103.26,92.32,95.79,420.21,259.34,"7,903,819","1,830,782","492,410","2,484,427","2,838,089","10,907,503","6,984,766"
11:10:35,135.52,223.46,182.92,339.82,216.04,99.24,153.27,150.32,196.3,126.55,131.71,73.3,131.99,136.42,121.82,214.27,251.18,210.67,103.26,92.32,95.79,420.21,259.33,"7,906,175","1,831,224","492,566","2,485,004","2,838,705","10,942,526","6,992,508"
11:10:40,135.52,223.46,182.92,339.82,216.04,99.24,153.26,150.32,196.3,126.55,131.69,73.3,131.99,136.41,121.82,214.27,251.18,210.67,103.26,92.32,95.94,420.2,259.34,"7,907,425","1,831,405","492,653","2,485,565","2,839,276","10,935,448","6,992,235"
11:10:45,135.52,223.46,182.92,339.82,216.04,99.24,153.26,150.32,196.29,126.55,131.7,73.3,131.99,136.41,121.8,214.27,251.22,210.67,103.26,92.32,95.94,420.21,259.34,"7,908,690","1,831,603","492,765","2,486,337","2,840,105","10,924,249","6,984,857"
11:10:50,135.52,223.47,182.92,339.82,216.04,99.24,153.26,150.32,196.28,126.54,131.7,73.3,131.99,136.41,121.79,214.27,251.22,210.67,103.26,92.32,95.94,420.2,259.33,"7,910,741","1,832,619","492,941","2,487,053","2,840,804","10,913,791","6,979,231"
11:10:55,135.52,223.48,183.01,339.8,216.04,99.24,153.26,150.32,196.28,126.54,131.76,73.3,131.99,136.41,121.79,214.27,251.23,210.68,103.26,92.32,95.94,420.22,259.34,"7,912,448","1,832,821","493,069","2,487,759","2,841,678","10,887,604","6,933,041"
11:11:00,135.52,223.48,183.01,339.8,216.04,99.24,153.22,150.42,196.28,126.53,131.74,73.3,131.99,136.42,121.82,214.28,251.23,210.68,103.26,92.32,96.01,420.19,259.34,"7,915,020","1,833,282","493,245","2,488,583","2,842,603","10,911,161","6,943,949"
11:11:05,135.52,223.48,183.01,339.8,216.04,99.24,153.22,150.41,196.28,126.52,131.74,73.3,131.99,136.41,121.82,214.28,251.19,210.65,103.26,92.32,96.01,420.17,259.33,"7,917,044","1,833,568","493,372","2,489,331","2,843,680","10,923,401","6,966,177"
11:11:10,135.52,223.49,183.01,339.8,216.04,99.24,153.22,150.41,196.28,126.53,131.76,73.29,131.99,136.41,121.82,214.28,251.12,210.65,103.28,92.32,96.01,420.17,259.33,"7,919,024","1,833,807","493,496","2,489,817","2,844,521","10,923,813","6,966,058"
11:11:15,135.52,223.47,183.01,339.8,216.04,99.24,153.22,150.41,196.28,126.52,131.76,73.29,131.98,136.41,121.82,214.28,251.11,210.65,103.28,92.32,96.01,420.16,259.32,"7,920,276","1,834,140","493,610","2,490,551","2,845,614","10,904,770","6,974,292"
11:11:20,135.52,223.47,183.01,339.8,216.04,99.23,153.22,150.41,196.28,126.52,131.76,73.29,131.98,136.41,121.82,214.28,251.11,210.67,103.22,92.32,96.01,420.16,259.32,"7,922,796","1,835,717","493,758","2,491,492","2,846,800","10,869,894","6,952,740"
11:11:25,135.52,223.49,183.01,339.97,216.04,99.23,153.21,150.41,196.28,126.52,131.76,73.29,131.98,136.4,121.82,214.28,251.11,210.67,103.22,92.32,95.94,420.15,259.32,"7,924,127","1,836,012","493,856","2,492,278","2,847,593","10,874,018","6,943,168"
11:11:30,135.52,223.48,183.01,339.97,216.04,99.23,153.22,150.41,196.28,126.53,131.76,73.28,131.98,136.4,121.82,214.28,251.11,210.67,103.22,92.32,95.94,420.16,259.32,"7,926,277","1,836,345","493,957","2,493,267","2,848,522","10,867,746","6,958,235"
11:11:35,135.52,223.48,183.01,339.97,216.04,99.23,153.21,150.41,196.25,126.53,131.76,73.28,131.98,136.39,121.82,214.29,251.07,210.67,103.22,92.32,95.94,420.15,259.32,"7,928,007","1,837,026","494,078","2,493,946","2,849,262","10,877,441","6,972,285"
11:11:40,135.52,223.48,183.01,339.97,216.04,99.2,153.21,150.47,196.24,126.53,131.77,73.28,131.98,136.39,121.82,214.34,251.05,210.67,103.22,92.32,95.94,420.15,259.32,"7,930,800","1,837,549","494,230","2,494,620","2,849,998","10,886,388","6,959,649"
11:11:45,135.47,223.47,183.01,339.8,216.04,99.2,153.21,150.47,196.24,126.52,131.76,73.28,131.98,136.39,121.82,214.34,251.05,210.67,103.22,92.32,95.94,420.14,259.3,"7,933,144","1,838,056","494,376","2,495,377","2,850,966","10,893,385","6,972,715"
11:11:50,135.47,223.47,183.01,339.8,216.04,99.2,153.21,150.47,196.24,126.52,131.76,73.28,131.97,136.41,121.82,214.34,251.05,210.65,103.22,92.32,95.94,420.14,259.3,"7,935,941","1,838,669","494,492","2,496,351","2,852,065","10,833,834","6,919,905"
11:11:55,135.47,223.47,183.01,339.97,216.04,99.2,153.22,150.47,196.26,126.51,131.76,73.28,132,136.42,121.81,214.34,251.04,210.65,103.22,92.32,95.94,420.14,259.31,"7,937,988","1,839,299","494,623","2,497,079","2,853,173","10,879,248","6,943,505"
11:12:00,135.46,223.47,183.01,339.97,216.04,99.2,153.22,150.46,196.28,126.52,131.76,73.28,132,136.42,121.81,214.34,251.03,210.65,103.22,92.32,95.94,420.15,259.32,"7,940,142","1,839,773","494,735","2,498,155","2,854,629","10,886,409","6,938,195"
11:12:05,135.49,223.44,183.01,339.97,216.04,99.2,153.22,150.49,196.28,126.53,131.74,73.28,132.04,136.42,121.81,214.34,251.05,210.65,103.22,92.32,96.01,420.17,259.32,"7,943,073","1,840,329","494,911","2,498,973","2,855,694","10,906,428","6,976,710"
11:12:10,135.49,223.44,183.01,339.8,216.04,99.2,153.22,150.49,196.28,126.53,131.74,73.28,132.04,136.42,121.81,214.34,251.05,210.65,103.24,92.32,96.01,420.17,259.32,"7,944,882","1,840,710","495,049","2,499,818","2,856,774","10,826,427","6,923,644"
11:12:15,135.52,223.43,183.01,339.8,216.04,99.2,153.22,150.49,196.29,126.54,131.75,73.28,132.04,136.41,121.81,214.34,251.05,210.05,103.24,92.32,96.01,420.19,259.3,"7,946,187","1,841,057","495,152","2,500,610","2,857,645","10,899,508","6,977,063"
11:12:20,135.52,223.43,183.01,339.8,216.04,99.2,153.22,150.46,196.29,126.54,131.74,73.28,132.11,136.41,121.8,214.34,251.04,210.05,103.24,92.32,96.01,420.2,259.31,"7,947,969","1,841,457","495,295","2,501,197","2,858,368","10,923,692","6,989,775"
11:12:25,135.52,223.44,183.01,339.8,216.04,99.2,153.23,150.46,196.29,126.53,131.75,73.28,132.11,136.41,121.78,214.34,251.04,210.05,103.24,92.32,95.94,420.18,259.3,"7,950,087","1,841,910","495,440","2,502,018","2,859,412","10,887,957","6,961,796"
11:12:30,135.52,223.45,183.01,339.8,216.04,99.2,153.23,150.46,196.29,126.55,131.74,73.29,132.1,136.42,121.78,214.34,251.16,210.05,103.24,92.32,95.94,420.23,259.32,"7,953,853","1,843,099","495,616","2,502,883","2,860,508","10,764,837","6,921,405"
11:12:35,135.52,223.46,183.01,339.96,216.04,99.2,153.24,150.46,196.29,126.56,131.74,73.28,132.1,136.41,121.78,214.34,251.07,210.05,103.24,92.32,95.94,420.24,259.32,"7,955,008","1,843,259","495,710","2,503,852","2,861,510","10,916,797","6,986,428"
11:12:40,135.52,223.46,183.01,340,216.04,99.2,153.24,150.46,196.29,126.57,131.75,73.26,132.08,136.42,121.72,214.34,251.04,210.05,103.24,92.32,95.94,420.22,259.32,"7,956,643","1,843,536","495,831","2,504,547","2,862,667","10,914,940","6,975,592"
11:12:45,135.54,223.43,183.01,340,216.04,99.2,153.24,150.46,196.29,126.57,131.75,73.29,132.1,136.41,121.72,214.34,251.04,210.05,103.24,92.32,95.94,420.24,259.33,"7,958,071","1,843,709","495,947","2,505,377","2,863,806","10,887,332","6,957,019"
11:12:50,135.51,223.46,182.92,340,216.04,99.2,153.24,150.46,196.29,126.55,131.75,73.29,132.1,136.41,121.69,214.34,251.1,210.05,103.24,92.32,95.94,420.22,259.32,"7,959,999","1,844,043","496,118","2,506,137","2,864,625","10,893,863","6,969,179"
11:12:55,135.54,223.46,182.92,339.87,216.04,99.2,153.24,150.46,196.28,126.57,131.75,73.27,132.1,136.39,121.67,214.34,251.12,210.05,103.24,92.32,95.92,420.24,259.32,"7,961,660","1,844,319","496,244","2,507,036","2,865,736","10,900,151","6,944,937"
11:13:00,135.54,223.46,182.92,340.04,216.04,99.2,153.24,150.46,196.28,126.57,131.74,73.29,132.1,136.4,121.66,214.43,251.12,210.65,103.24,92.32,95.92,420.26,259.36,"7,963,154","1,844,741","496,364","2,507,631","2,866,597","10,904,977","6,982,563"
11:13:05,135.54,223.45,182.92,340.04,216.04,99.2,153.24,150.46,196.28,126.59,131.74,73.29,132.11,136.4,121.66,214.43,251.12,210.65,103.24,92.31,95.92,420.28,259.37,"7,966,883","1,845,297","496,481","2,508,398","2,867,461","10,924,744","6,993,946"
11:13:10,135.54,223.45,182.92,340.04,216.04,99.2,153.2,150.46,196.29,126.55,131.74,73.29,132.11,136.41,121.69,214.43,251.1,210.65,103.24,92.31,96,420.23,259.35,"7,968,287","1,845,552","496,576","2,508,893","2,868,245","10,913,434","6,984,811"
11:13:15,135.51,223.47,182.92,340.06,216.04,99.2,153.2,150.53,196.29,126.55,131.69,73.29,132.11,136.41,121.69,214.43,251.1,210.05,103.24,92.31,96,420.22,259.32,"7,970,722","1,846,042","496,743","2,509,587","2,869,063","10,887,808","6,935,020"
11:13:20,135.51,223.47,182.92,340.06,216.04,99.2,153.2,150.53,196.28,126.56,131.69,73.3,132.11,136.41,121.69,214.51,251.1,210.04,103.24,92.31,96,420.23,259.32,"7,972,027","1,846,332","496,846","2,510,286","2,869,920","10,935,503","6,988,569"
11:13:25,135.51,223.47,182.84,340.03,216.04,99.2,153.2,150.53,196.28,126.56,131.69,73.29,132.1,136.41,121.71,214.54,251.17,210.02,103.24,92.31,96,420.25,259.33,"7,973,492","1,846,647","496,982","2,511,008","2,870,994","10,882,389","6,947,061"
11:13:30,135.51,223.47,182.93,340.03,216.04,99.2,153.2,150.53,196.27,126.56,131.69,73.29,132.1,136.4,121.71,214.54,251.17,210.02,103.24,92.31,95.92,420.23,259.32,"7,975,967","1,847,530","497,174","2,511,796","2,871,982","10,914,876","6,996,227"
11:13:35,135.51,223.47,182.93,340.03,216.04,99.2,153.2,150.53,196.28,126.56,131.69,73.27,132.1,136.41,121.74,214.58,251.17,210.03,103.24,92.31,95.92,420.23,259.32,"7,977,457","1,848,059","497,272","2,512,446","2,872,722","10,929,739","6,988,556"
11:13:40,135.53,223.44,182.93,340.03,215.93,99.2,153.21,150.56,196.3,126.56,131.69,73.27,132.1,136.41,121.73,214.57,251.12,210.03,103.24,92.32,95.92,420.24,259.32,"7,979,005","1,848,333","497,370","2,513,028","2,873,448","10,863,850","6,917,518"
