時間,發行量加權股價指數,未含金融保險股指數,未含電子股指數,未含金融電子股指數,水泥類指數,食品類指數,塑膠類指數,紡織纖維類指數,電機機械類指數,電器電纜類指數,化學生技醫療類指數,化學類指數,生技醫療類指數,玻璃陶瓷類指數,造紙類指數,鋼鐵類指數,橡膠類指數,汽車類指數,電子類指數,半導體類指數,電腦及週邊設備類指數,光電類指數,通信網路類指數,電子零組件類指數,電子通路類指數,資訊服務類指數,其他電子類指數,建材營造類指數,航運類指數,觀光餐旅類指數,金融保險類指數,貿易百貨類指數,油電燃氣類指數,綠能環保類指數,數位雲端類指數,運動休閒類指數,居家生活類指數,其他類指數
12:15:10,"21,456.52","18,767.46","20,173.75","16,174.31",157.59,"2,197.89",176.55,649.84,411.81,116.89,138.66,168.83,76.55,53.00,340.94,144.41,310.85,413.43,"1,127.82",548.29,281.02,39.61,157.88,228.56,275.47,201.81,157.44,618.98,201.61,134.64,"1,940.30",297.20,91.27,109.34,73.02,99.94,112.56,370.43
12:15:15,"21,458.94","18,769.86","20,173.22","16,173.77",157.59,"2,197.89",176.55,649.85,411.78,116.90,138.64,168.83,76.53,53.00,340.94,144.41,310.85,413.38,"1,128.02",548.41,281.13,39.61,157.86,228.58,275.48,201.79,157.44,618.95,201.62,134.64,"1,940.28",297.20,91.27,109.32,73.02,99.91,112.56,370.44
12:15:20,"21,457.33","18,768.44","20,171.52","16,172.34",157.59,"2,197.89",176.55,649.80,411.50,116.82,138.65,168.83,76.54,53.00,340.94,144.41,310.85,413.38,"1,127.94",548.44,281.10,39.61,157.61,228.57,275.49,201.79,157.44,618.95,201.59,134.64,"1,940.13",297.20,91.27,109.32,73.02,99.91,112.56,370.44
12:15:25,"21,459.49","18,770.56","20,173.13","16,174.25",157.59,"2,197.89",176.55,649.81,411.62,116.82,138.67,168.90,76.54,53.00,340.94,144.41,310.85,413.40,"1,128.07",548.49,281.04,39.60,157.86,228.54,275.44,201.79,157.44,618.95,201.70,134.65,"1,940.13",297.20,91.27,109.32,73.02,99.92,112.56,370.47
12:15:30,"21,459.71","18,769.47","20,176.84","16,174.09",157.59,"2,197.89",176.54,649.81,411.62,116.90,138.64,168.79,76.54,53.00,340.94,144.41,310.85,413.47,"1,127.99",548.44,281.05,39.60,157.86,228.48,275.53,201.79,157.44,619.05,201.73,134.65,"1,941.27",297.20,91.27,109.32,73.02,99.92,112.56,370.22
12:15:35,"21,449.30","18,760.89","20,172.01","16,173.95",157.59,"2,197.89",176.54,649.79,411.62,116.90,138.64,168.79,76.54,53.00,340.94,144.39,310.85,413.50,"1,127.31",547.92,281.04,39.60,157.84,228.52,275.47,201.79,157.43,619.09,201.65,134.65,"1,939.87",297.20,91.27,109.32,73.02,99.92,112.56,370.46
12:15:40,"21,458.14","18,768.71","20,173.90","16,173.31",157.59,"2,197.89",176.54,649.78,411.62,116.89,138.61,168.79,76.51,53.00,340.94,144.40,310.85,413.49,"1,127.94",548.41,281.05,39.61,157.80,228.51,275.54,201.79,157.43,619.06,201.61,134.65,"1,940.60",297.20,91.27,109.32,73.02,99.92,112.56,370.46
12:15:45,"21,456.54","18,765.96","20,176.18","16,171.83",157.59,"2,196.37",176.57,649.78,411.50,116.90,138.63,168.87,76.51,53.00,340.94,144.40,310.85,413.48,"1,127.76",548.28,281.03,39.61,157.82,228.48,275.51,201.70,157.44,619.06,201.61,134.65,"1,941.64",297.20,91.27,109.32,73.02,99.92,112.56,370.16
12:15:50,"21,455.11","18,766.28","20,172.04","16,173.00",157.59,"2,197.82",176.57,649.78,411.64,116.91,138.63,168.79,76.53,53.00,340.94,144.40,310.85,413.48,"1,127.76",548.28,281.00,39.60,157.84,228.49,275.58,201.70,157.45,619.04,201.58,134.65,"1,940.12",297.20,91.27,109.32,73.02,99.86,112.56,370.46
12:15:55,"21,456.31","18,766.62","20,173.47","16,171.74",157.59,"2,197.82",176.57,649.73,411.64,116.91,138.65,168.87,76.52,53.00,340.94,144.25,310.74,413.48,"1,127.81",548.31,281.07,39.59,157.74,228.58,275.54,201.70,157.44,619.06,201.65,134.65,"1,940.86",297.20,91.27,109.32,73.02,99.86,112.56,370.17
12:16:00,"21,454.69","18,766.00","20,169.76","16,170.76",157.59,"2,197.82",176.57,649.65,411.62,116.91,138.63,168.85,76.51,53.00,340.94,144.25,310.74,413.48,"1,127.78",548.28,281.06,39.61,157.74,228.59,275.54,201.70,157.44,619.06,201.58,134.66,"1,940.00",297.20,91.27,109.32,73.02,99.86,112.56,370.17
12:16:05,"21,447.59","18,758.33","20,173.63","16,172.74",157.59,"2,197.82",176.57,649.40,411.63,116.91,138.63,168.85,76.51,53.00,340.94,144.37,310.74,413.45,"1,127.13",547.81,281.03,39.60,157.73,228.53,275.59,201.70,157.44,619.14,201.62,134.66,"1,940.66",297.20,91.27,109.32,73.02,99.86,112.56,370.49
12:16:10,"21,456.25","18,767.06","20,172.70","16,172.56",157.59,"2,197.82",176.57,649.40,411.63,116.92,138.62,168.83,76.51,53.00,340.94,144.39,310.74,413.49,"1,127.83",548.34,281.00,39.60,157.73,228.57,275.59,201.70,157.45,619.15,201.58,134.66,"1,940.43",297.20,91.27,109.32,73.02,99.86,112.56,370.48
12:16:15,"21,455.80","18,767.03","20,170.70","16,171.64",157.59,"2,197.82",176.57,649.67,411.43,116.92,138.59,168.75,76.51,52.99,340.94,144.39,310.74,413.49,"1,127.85",548.34,281.09,39.60,157.72,228.52,275.59,201.70,157.45,619.08,201.58,134.66,"1,940.06",297.20,91.27,109.32,73.02,99.83,112.56,370.48
12:16:20,"21,454.82","18,764.99","20,175.23","16,173.19",157.59,"2,197.82",176.68,649.67,411.36,116.92,138.61,168.75,76.52,52.99,340.94,144.41,310.74,413.36,"1,127.65",548.26,281.12,39.61,157.48,228.49,275.64,201.70,157.45,619.20,201.65,134.66,"1,941.02",297.20,91.27,109.35,73.02,99.83,112.56,370.48
12:16:25,"21,457.99","18,768.73","20,172.18","16,171.86",157.59,"2,197.44",176.57,649.66,411.50,116.92,138.63,168.83,76.52,52.99,340.94,144.44,310.74,413.48,"1,127.98",548.41,281.18,39.61,157.73,228.48,275.64,201.70,157.46,619.21,201.50,134.66,"1,940.45",297.24,91.27,109.35,73.02,99.83,112.56,370.48
12:16:30,"21,457.16","18,768.20","20,171.74","16,172.34",157.59,"2,197.44",176.57,649.07,411.46,116.92,138.62,168.83,76.51,52.99,340.94,144.44,310.74,413.56,"1,127.92",548.41,281.08,39.61,157.73,228.50,275.64,201.70,157.44,619.20,201.61,134.64,"1,940.20",297.24,91.27,109.35,73.02,99.83,112.56,370.48
12:16:35,"21,456.17","18,767.64","20,169.68","16,171.30",157.58,"2,197.44",176.57,649.19,411.46,116.92,138.60,168.76,76.51,52.99,340.94,144.31,310.74,413.60,"1,127.90",548.41,281.05,39.61,157.70,228.52,275.57,201.70,157.43,619.09,201.62,134.63,"1,939.84",297.24,91.27,109.38,73.02,99.83,112.56,370.48
12:16:40,"21,448.61","18,759.56","20,171.37","16,170.91",157.58,"2,197.51",176.57,649.19,411.33,116.92,138.60,168.76,76.51,52.99,340.94,144.29,310.74,413.60,"1,127.27",547.92,281.09,39.61,157.70,228.46,275.58,201.70,157.44,619.10,201.61,134.63,"1,940.45",297.31,91.27,109.38,73.02,99.83,112.56,370.50
12:16:45,"21,447.63","18,758.90","20,170.30","16,170.68",157.58,"2,197.44",176.55,649.09,411.40,116.92,138.61,168.83,76.50,52.99,340.94,144.29,310.74,413.55,"1,127.22",547.96,281.07,39.61,157.45,228.51,275.58,201.70,157.42,619.00,201.62,134.63,"1,940.19",297.31,91.27,109.35,73.02,99.83,112.56,370.50
12:16:50,"21,456.56","18,767.47","20,171.76","16,171.84",157.59,"2,197.44",176.72,649.09,411.40,116.92,138.60,168.80,76.50,53.10,340.82,144.30,310.74,413.51,"1,127.88",548.41,281.02,39.61,157.70,228.52,275.58,201.70,157.41,618.94,201.62,134.63,"1,940.33",297.31,91.27,109.35,73.02,99.83,112.56,370.50
12:16:55,"21,454.93","18,765.95","20,170.22","16,170.26",157.59,"2,197.49",176.64,649.15,411.41,116.90,138.58,168.77,76.49,53.10,340.82,144.42,310.74,413.55,"1,127.79",548.37,280.96,39.61,157.70,228.48,275.57,201.70,157.42,618.83,201.50,134.63,"1,940.27",297.07,91.27,109.35,73.02,99.83,112.55,370.50
12:17:00,"21,444.71","18,756.61","20,169.29","16,171.46",157.59,"2,197.49",176.64,649.69,411.41,116.83,138.58,168.77,76.49,52.99,340.88,144.43,310.74,413.44,"1,127.02",547.85,280.99,39.60,157.45,228.48,275.57,201.70,157.42,618.83,201.64,134.63,"1,939.69",297.07,91.27,109.35,73.02,99.83,112.46,370.49
12:17:05,"21,454.76","18,767.36","20,167.49","16,172.59",157.59,"2,197.49",176.74,649.70,411.55,116.83,138.62,168.84,76.51,52.99,340.88,144.43,310.74,413.43,"1,127.85",548.36,280.98,39.61,157.83,228.52,275.57,201.66,157.43,618.84,201.60,134.63,"1,938.87",297.07,91.27,109.35,73.02,99.81,112.46,370.49
12:17:10,"21,455.00","18,766.72","20,169.27","16,171.63",157.59,"2,197.47",176.63,649.70,411.56,116.83,138.62,168.84,76.51,53.10,340.88,144.31,310.72,413.43,"1,127.82",548.37,280.94,39.61,157.83,228.48,275.56,201.66,157.42,618.86,201.64,134.63,"1,939.64",297.07,91.27,109.35,73.02,99.83,112.46,370.49
12:17:15,"21,455.82","18,767.29","20,170.62","16,172.42",157.59,"2,197.35",176.66,649.70,411.63,116.83,138.61,168.84,76.50,53.10,340.88,144.43,310.72,413.39,"1,127.85",548.38,280.96,39.61,157.83,228.48,275.54,201.41,157.43,618.81,201.63,134.63,"1,939.84",297.07,91.27,109.35,73.02,99.83,112.46,370.49
12:17:20,"21,454.30","18,766.04","20,170.59","16,173.23",157.59,"2,197.35",176.74,649.70,411.63,116.92,138.58,168.77,76.49,53.10,340.88,144.43,310.72,413.39,"1,127.73",548.40,280.88,39.60,157.58,228.49,275.54,201.41,157.42,618.78,201.62,134.63,"1,939.63",297.20,91.27,109.42,73.02,99.83,112.46,370.49
12:17:25,"21,453.30","18,765.53","20,168.13","16,171.90",157.59,"2,198.80",176.57,649.70,411.55,116.84,138.61,168.84,76.50,53.10,340.88,144.43,310.72,413.39,"1,127.72",548.25,281.02,39.61,157.83,228.51,275.54,201.43,157.42,618.77,201.59,134.63,"1,939.24",297.18,91.27,109.42,73.02,99.83,112.46,370.50
12:17:30,"21,444.88","18,756.59","20,169.27","16,170.77",157.59,"2,198.80",176.65,649.70,411.48,116.84,138.61,168.84,76.50,53.10,340.88,144.41,310.72,413.42,"1,127.03",547.75,281.02,39.60,157.83,228.45,275.56,201.43,157.42,618.84,201.44,134.63,"1,939.86",297.18,91.27,109.42,73.02,99.83,112.46,370.45
12:17:35,"21,443.37","18,755.89","20,166.62","16,170.35",157.59,"2,198.80",176.57,649.70,411.48,116.84,138.63,168.85,76.51,53.10,340.88,144.39,310.72,413.42,"1,126.99",547.72,280.97,39.60,157.83,228.45,275.63,201.43,157.42,618.82,201.43,134.63,"1,939.17",297.18,91.27,109.42,73.02,99.83,112.46,370.55
12:17:40,"21,443.55","18,756.10","20,165.21","16,168.81",157.57,"2,198.80",176.57,649.82,411.46,116.83,138.58,168.78,76.49,53.10,340.88,144.26,310.72,413.42,"1,127.04",547.75,281.08,39.61,157.83,228.39,275.56,201.44,157.42,618.82,201.43,134.63,"1,939.14",297.18,91.27,109.39,73.02,99.80,112.46,370.55
12:17:45,"21,452.04","18,764.38","20,165.98","16,169.69",157.57,"2,198.80",176.68,649.82,411.54,116.83,138.61,168.85,76.49,53.10,340.88,144.30,310.74,413.46,"1,127.68",548.26,280.99,39.61,157.84,228.44,275.48,201.44,157.41,618.81,201.43,134.63,"1,939.15",297.18,91.27,109.39,72.89,99.83,112.46,370.31
12:17:50,"21,454.82","18,766.78","20,166.63","16,169.31",157.57,"2,197.35",176.65,649.55,411.56,116.83,138.60,168.85,76.49,52.99,340.82,144.30,310.75,413.46,"1,127.88",548.41,280.96,39.62,157.84,228.46,275.48,201.44,157.43,618.82,201.43,134.63,"1,939.44",297.18,91.27,109.39,72.89,99.83,112.46,370.60
12:17:55,"21,453.74","18,765.89","20,165.81","16,168.91",157.57,"2,198.80",176.54,649.54,411.56,116.83,138.60,168.85,76.49,52.99,340.82,144.30,310.68,413.45,"1,127.82",548.46,280.97,39.62,157.45,228.47,275.48,201.38,157.43,618.80,201.52,134.63,"1,939.30",297.18,91.27,109.39,72.89,99.83,112.46,370.30
12:18:00,"21,446.88","18,758.65","20,167.31","16,168.82",157.57,"2,198.80",176.54,649.54,411.54,116.83,138.60,168.78,76.51,52.99,340.82,144.30,310.75,413.46,"1,127.24",547.97,280.94,39.62,157.68,228.47,275.48,201.35,157.41,618.74,201.54,134.63,"1,939.76",297.18,91.27,109.42,72.83,99.79,112.46,370.35
12:18:05,"21,449.87","18,762.23","20,165.55","16,169.02",157.57,"2,198.80",176.54,649.45,411.63,116.83,138.63,168.85,76.51,52.99,340.82,144.30,310.68,413.46,"1,127.52",548.28,281.02,39.62,157.65,228.53,275.55,201.35,157.10,618.81,201.42,134.63,"1,939.19",297.18,91.27,109.42,72.83,99.81,112.46,370.62
12:18:10,"21,449.20","18,761.41","20,165.61","16,168.53",157.57,"2,198.80",176.54,649.45,411.63,116.84,138.61,168.85,76.49,52.99,340.82,144.30,310.68,413.44,"1,127.47",548.25,281.03,39.61,157.65,228.50,275.48,201.29,157.10,618.81,201.42,134.63,"1,939.33",297.18,91.27,109.39,72.83,99.79,112.46,370.60
12:18:15,"21,449.66","18,762.04","20,166.65","16,170.42",157.57,"2,198.80",176.54,649.45,411.62,116.84,138.62,168.85,76.50,52.99,340.82,144.36,310.75,413.43,"1,127.48",548.24,281.05,39.61,157.68,228.50,275.49,201.27,157.10,618.86,201.49,134.63,"1,939.16",297.18,91.27,109.39,72.83,99.81,112.46,370.70
12:18:20,"21,448.20","18,760.87","20,163.60","16,167.67",157.57,"2,197.35",176.54,649.45,411.48,116.84,138.59,168.78,76.50,52.99,340.82,144.31,310.75,413.47,"1,127.45",548.24,281.00,39.61,157.69,228.47,275.50,201.27,157.09,618.88,201.37,134.63,"1,938.95",297.18,91.27,109.39,72.83,99.81,112.46,370.70
12:18:25,"21,449.95","18,762.64","20,165.02","16,169.56",157.57,"2,198.80",176.63,649.45,411.48,116.84,138.60,168.86,76.49,52.98,340.82,144.31,310.75,413.48,"1,127.54",548.27,281.04,39.60,157.44,228.41,275.52,201.27,157.41,618.85,201.42,134.63,"1,938.90",297.18,91.27,109.39,72.83,99.81,112.46,370.70
12:18:30,"21,442.72","18,755.49","20,164.14","16,168.26",157.57,"2,198.80",176.54,649.57,411.54,116.85,138.59,168.86,76.47,52.98,340.82,144.22,310.75,413.48,"1,127.00",547.77,280.99,39.60,157.69,228.48,275.52,201.27,157.41,618.84,201.41,134.63,"1,938.96",297.18,91.27,109.43,72.83,99.79,112.46,370.70
12:18:35,"21,448.40","18,760.68","20,165.29","16,168.34",157.57,"2,198.80",176.54,649.85,411.40,116.85,138.58,168.86,76.47,52.98,340.82,144.22,310.68,413.48,"1,127.42",548.22,281.01,39.60,157.72,228.43,275.53,201.27,157.10,618.87,201.45,134.63,"1,939.28",297.18,91.27,109.43,72.83,99.79,112.46,370.70
12:18:40,"21,451.33","18,763.98","20,163.73","16,168.02",157.57,"2,198.80",176.54,649.73,411.39,116.85,138.56,168.79,76.46,52.98,340.82,144.24,310.68,413.41,"1,127.69",548.24,281.14,39.60,157.72,228.47,275.53,201.27,157.41,618.71,201.48,134.64,"1,938.90",297.18,91.27,109.43,72.83,99.81,112.46,370.70
12:18:45,"21,451.49","18,763.47","20,165.98","16,168.37",157.44,"2,198.80",176.54,649.44,411.54,116.86,138.59,168.85,76.48,52.99,340.82,144.36,310.71,413.41,"1,127.64",548.29,281.09,39.60,157.47,228.49,275.53,201.27,157.41,618.71,201.40,134.64,"1,939.48",297.18,91.27,109.39,72.83,99.81,112.55,370.70
12:18:50,"21,450.61","18,763.50","20,163.41","16,168.43",157.44,"2,198.80",176.54,649.45,411.61,116.86,138.59,168.85,76.48,52.99,340.82,144.36,310.69,413.41,"1,127.64",548.26,281.02,39.60,157.71,228.42,275.53,201.52,157.41,618.75,201.40,134.64,"1,938.70",297.18,91.27,109.39,72.78,99.79,112.55,370.70
12:18:55,"21,450.67","18,762.39","20,166.47","16,167.96",157.46,"2,198.80",176.54,649.42,411.43,116.86,138.58,168.85,76.47,52.99,340.82,144.36,310.62,413.36,"1,127.56",548.24,280.94,39.60,157.71,228.38,275.57,201.52,157.40,618.84,201.42,134.64,"1,939.73",297.18,91.27,109.42,72.72,99.81,112.55,370.70
12:19:00,"21,448.20","18,760.16","20,166.80","16,169.00",157.46,"2,198.80",176.62,649.54,411.43,116.94,138.56,168.78,76.48,52.88,340.82,144.36,310.62,413.36,"1,127.36",548.24,281.04,39.60,157.46,228.40,275.57,201.52,157.11,618.81,201.45,134.65,"1,939.57",297.17,91.27,109.42,72.72,99.81,112.57,370.70
12:19:05,"21,447.94","18,760.18","20,166.28","16,169.34",157.46,"2,198.80",176.62,649.54,411.56,116.86,138.61,168.85,76.49,52.88,340.82,144.36,310.63,413.36,"1,127.35",548.26,280.99,39.60,157.45,228.39,275.55,201.52,157.11,618.73,201.44,134.65,"1,939.33",297.17,91.27,109.42,72.72,99.81,112.57,370.70
12:19:10,"21,449.00","18,760.67","20,166.42","16,167.58",157.46,"2,198.88",176.63,649.54,411.42,116.86,138.61,168.86,76.49,52.88,340.82,144.36,310.63,413.36,"1,127.43",548.27,280.90,39.60,157.70,228.40,275.59,201.52,157.11,618.72,201.40,134.65,"1,939.81",297.17,91.15,109.42,72.72,99.81,112.57,370.70
12:19:15,"21,449.54","18,761.36","20,165.52","16,167.08",157.47,"2,198.88",176.63,649.53,411.49,116.86,138.60,168.86,76.48,52.88,340.82,144.20,310.63,413.33,"1,127.50",548.27,280.88,39.60,157.82,228.48,275.59,201.52,157.12,618.80,201.44,134.65,"1,939.67",297.17,91.15,109.42,72.72,99.81,112.57,370.69
12:19:20,"21,449.94","18,762.78","20,162.70","16,167.36",157.45,"2,198.88",176.63,649.80,411.64,116.94,138.60,168.87,76.48,52.88,340.82,144.20,310.63,413.33,"1,127.61",548.26,280.99,39.60,157.57,228.46,275.58,201.55,157.44,618.80,201.37,134.65,"1,938.76",297.17,91.15,109.42,72.71,99.81,112.57,370.69
12:19:25,"21,447.36","18,759.95","20,163.62","16,167.38",157.45,"2,198.80",176.63,649.68,411.67,116.95,138.60,168.87,76.48,52.88,340.82,144.23,310.63,413.33,"1,127.38",548.26,280.91,39.60,157.56,228.44,275.55,201.55,157.11,618.84,201.37,134.65,"1,939.03",297.17,91.15,109.42,72.69,99.78,112.57,370.69
12:19:30,"21,438.50","18,752.12","20,160.60","16,166.72",157.45,"2,198.92",176.63,649.66,411.53,116.95,138.60,168.87,76.48,52.88,340.82,144.23,310.63,413.45,"1,126.77",547.71,280.92,39.61,157.82,228.43,275.59,201.55,157.10,618.75,201.36,134.65,"1,938.30",297.20,91.15,109.40,72.69,99.77,112.57,370.64
12:19:35,"21,441.93","18,754.62","20,163.05","16,166.61",157.45,"2,198.92",176.74,649.66,411.67,116.95,138.60,168.87,76.48,52.88,340.82,144.23,310.63,413.37,"1,126.97",547.88,280.91,39.61,157.81,228.43,275.57,201.55,157.10,618.74,201.36,134.65,"1,939.05",297.04,91.15,109.40,72.69,99.77,112.57,370.34
12:19:40,"21,449.83","18,762.08","20,164.41","16,167.32",157.45,"2,199.29",176.64,649.66,411.67,116.87,138.62,168.87,76.50,52.88,340.93,144.37,310.63,413.37,"1,127.55",548.36,281.00,39.61,157.57,228.44,275.57,201.52,157.10,618.74,201.39,134.65,"1,939.28",297.04,91.15,109.40,72.69,99.77,112.57,370.35
12:19:45,"21,447.26","18,758.88","20,165.33","16,165.98",157.44,"2,199.29",176.64,649.66,411.53,116.87,138.58,168.80,76.48,52.88,340.93,144.23,310.63,413.37,"1,127.33",548.24,280.85,39.61,157.61,228.39,275.59,201.54,157.10,618.83,201.33,134.65,"1,939.89",297.04,91.27,109.40,72.69,99.76,112.57,370.35
12:19:50,"21,448.16","18,760.20","20,165.04","16,167.17",157.44,"2,199.29",176.64,649.66,411.67,116.87,138.58,168.80,76.49,52.88,340.93,144.23,310.63,413.13,"1,127.40",548.21,280.85,39.61,157.86,228.43,275.61,201.56,157.10,618.72,201.43,134.64,"1,939.50",297.04,91.27,109.40,72.69,99.76,112.57,370.54
12:19:55,"21,447.75","18,760.02","20,164.68","16,167.54",157.44,"2,197.85",176.83,649.66,411.67,116.88,138.56,168.80,76.47,52.88,340.93,144.24,310.63,413.09,"1,127.38",548.25,280.96,39.61,157.57,228.41,275.61,201.56,157.09,618.59,201.43,134.64,"1,939.30",297.04,91.27,109.40,72.69,99.75,112.57,370.54
12:20:00,"21,446.68","18,759.51","20,161.94","16,166.16",157.44,"2,197.85",176.83,649.67,411.53,116.90,138.56,168.80,76.47,52.88,340.99,144.24,310.63,413.09,"1,127.37",548.24,280.92,39.61,157.71,228.36,275.54,201.56,157.09,618.57,201.33,134.64,"1,938.83",297.04,91.27,109.40,72.69,99.75,112.57,370.54
12:20:05,"21,446.18","18,759.33","20,161.13","16,166.31",157.44,"2,198.92",176.72,649.67,411.67,116.90,138.52,168.71,76.45,52.88,340.99,144.24,310.71,413.11,"1,127.35",548.24,280.83,39.61,157.69,228.41,275.58,201.52,157.09,618.66,201.35,134.64,"1,938.56",297.03,91.27,109.40,72.69,99.75,112.57,370.51
12:20:10,"21,438.54","18,751.84","20,160.11","16,164.98",157.43,"2,198.92",176.65,649.93,411.67,116.90,138.52,168.71,76.45,52.88,340.99,144.21,310.71,413.11,"1,126.79",547.80,280.83,39.61,157.69,228.41,275.58,201.52,157.09,618.66,201.26,134.64,"1,938.59",297.11,91.27,109.40,72.69,99.78,112.57,370.46
12:20:15,"21,439.74","18,752.03","20,163.05","16,165.00",157.43,"2,198.89",176.65,649.66,411.68,116.90,138.53,168.71,76.46,52.88,340.99,144.36,310.71,413.07,"1,126.80",547.78,280.85,39.60,157.81,228.41,275.58,201.45,157.10,618.69,201.28,134.64,"1,939.45",297.11,91.15,109.40,72.69,99.78,112.57,370.46
12:20:20,"21,442.40","18,754.15","20,163.72","16,164.13",157.43,"2,198.89",176.56,649.67,411.67,116.88,138.49,168.71,76.43,52.88,340.99,144.34,310.71,413.18,"1,126.99",547.81,280.79,39.59,157.81,228.40,275.60,201.45,157.43,618.70,201.28,134.64,"1,939.87",297.04,91.15,109.40,72.69,99.78,112.57,370.52
12:20:25,"21,447.28","18,759.60","20,160.08","16,162.23",157.43,"2,197.45",176.56,649.70,411.66,116.88,138.49,168.71,76.43,52.88,340.99,144.25,310.71,413.18,"1,127.47",548.27,280.87,39.59,157.81,228.45,275.60,201.45,157.11,618.60,201.27,134.64,"1,939.27",297.04,91.15,109.32,72.69,99.78,112.57,370.44
12:20:30,"21,445.25","18,757.89","20,160.07","16,163.16",157.43,"2,198.89",176.55,649.70,411.52,116.90,138.49,168.71,76.43,52.88,340.99,144.21,310.71,413.16,"1,127.31",548.27,280.79,39.58,157.56,228.42,275.66,201.45,157.11,618.44,201.39,134.64,"1,939.03",297.17,91.15,109.32,72.69,99.78,112.57,370.44
12:20:35,"21,447.29","18,758.94","20,163.04","16,163.37",157.43,"2,198.89",176.64,649.43,411.51,116.90,138.49,168.70,76.43,52.88,340.99,144.34,310.71,413.17,"1,127.39",548.27,280.89,39.59,157.68,228.38,275.73,201.45,157.09,618.63,201.27,134.64,"1,939.86",297.17,91.15,109.32,72.69,99.75,112.57,370.44
12:20:40,"21,439.10","18,750.71","20,163.32","16,162.93",157.43,"2,198.89",176.64,649.43,411.66,116.90,138.49,168.71,76.43,52.88,340.99,144.20,310.71,413.18,"1,126.74",547.78,280.88,39.59,157.68,228.38,275.66,201.45,157.08,618.63,201.27,134.64,"1,940.06",297.17,91.15,109.28,72.69,99.75,112.57,370.44
12:20:45,"21,439.22","18,751.88","20,160.54","16,163.33",157.43,"2,198.89",176.65,649.43,411.66,116.90,138.49,168.71,76.43,52.88,340.93,144.25,310.71,413.16,"1,126.83",547.83,280.88,39.59,157.69,228.43,275.66,201.45,157.08,618.63,201.26,134.64,"1,939.13",297.17,91.15,109.39,72.69,99.75,112.57,370.44
12:20:50,"21,448.12","18,761.08","20,160.46","16,164.97",157.56,"2,198.89",176.65,649.43,411.66,116.90,138.49,168.71,76.43,52.88,340.93,144.37,310.71,413.16,"1,127.52",548.34,280.92,39.59,157.72,228.42,275.67,201.45,157.08,618.61,201.27,134.64,"1,938.69",297.24,91.15,109.39,72.69,99.75,112.57,370.51
12:20:55,"21,448.91","18,761.58","20,161.34","16,165.07",157.56,"2,198.89",176.73,649.47,411.38,116.88,138.53,168.71,76.47,52.88,340.93,144.37,310.71,413.20,"1,127.56",548.44,280.78,39.60,157.72,228.34,275.61,201.45,157.08,618.58,201.28,134.64,"1,938.93",297.24,91.15,109.39,72.69,99.75,112.57,370.49
12:21:00,"21,450.51","18,762.76","20,162.80","16,165.45",157.57,"2,197.45",176.73,649.47,411.52,116.88,138.51,168.71,76.45,52.88,340.93,144.25,310.71,413.21,"1,127.65",548.42,281.03,39.60,157.72,228.36,275.61,201.44,157.08,618.65,201.43,134.64,"1,939.27",297.24,91.15,109.42,72.69,99.75,112.57,370.44
12:21:05,"21,446.97","18,759.83","20,161.72","16,166.01",157.57,"2,198.89",176.73,649.47,411.50,116.88,138.53,168.78,76.45,52.88,340.93,144.39,310.68,413.21,"1,127.40",548.29,280.85,39.59,157.71,228.36,275.61,201.44,157.08,618.64,201.24,134.63,"1,938.81",297.24,91.27,109.39,72.69,99.75,112.57,370.34
12:21:10,"21,446.83","18,759.27","20,161.82","16,164.67",157.57,"2,198.89",176.75,649.47,411.35,116.87,138.51,168.71,76.45,52.98,340.93,144.24,310.68,413.20,"1,127.39",548.27,280.91,39.59,157.71,228.32,275.61,201.42,157.08,618.50,201.28,134.63,"1,939.17",297.24,91.27,109.39,72.69,99.75,112.57,370.36
12:21:15,"21,449.11","18,761.84","20,161.97","16,166.02",157.57,"2,198.89",176.64,649.47,411.48,116.86,138.51,168.71,76.45,52.98,341.05,144.22,310.68,413.20,"1,127.56",548.29,280.86,39.59,157.67,228.38,275.61,201.42,157.40,618.57,201.45,134.61,"1,938.88",297.24,91.27,109.39,72.69,99.75,112.57,370.41
12:21:20,"21,447.83","18,760.83","20,160.47","16,165.13",157.57,"2,198.89",176.64,649.70,411.48,116.86,138.51,168.71,76.45,52.98,341.17,144.26,310.68,413.22,"1,127.50",548.28,280.83,39.59,157.67,228.30,275.61,201.42,157.40,618.60,201.28,134.61,"1,938.66",297.24,91.27,109.39,72.69,99.76,112.57,370.41
12:21:25,"21,446.18","18,759.52","20,160.50","16,166.19",157.57,"2,198.89",176.75,649.70,411.42,116.87,138.55,168.78,76.46,52.98,341.17,144.26,310.61,413.22,"1,127.37",548.28,280.91,39.59,157.71,228.27,275.61,201.42,157.08,618.63,201.28,134.60,"1,938.40",297.24,91.27,109.39,72.69,99.76,112.57,370.41
12:21:30,"21,444.75","18,758.49","20,158.09","16,164.63",157.44,"2,197.45",176.64,649.47,411.44,116.87,138.51,168.72,76.44,52.98,341.17,144.41,310.61,413.23,"1,127.33",548.29,280.78,39.59,157.71,228.29,275.61,201.42,157.08,618.60,201.32,134.60,"1,938.07",296.92,91.27,109.40,72.69,99.76,112.57,370.41
